Data Info 1,Data info 2
-7.8959,21.4554
-7.8257,23.0157
-7.7556,22.4949
-7.6854,21.3767
-7.6152,23.6090
-7.5451,23.1312
-7.4749,22.6348
-7.4048,22.9042
-7.3346,19.5312
-7.2644,21.2170
-7.1943,21.6436
-7.1241,20.5931
-7.0540,21.0110
-6.9838,22.8610
-6.9136,20.5672
-6.8435,20.7466
-6.7733,22.4688
-6.7032,20.6778
-6.6330,20.6947
-6.5629,18.8214
-6.4927,19.5767
-6.4225,20.6191
-6.3524,19.0840
-6.2822,20.2166
-6.2121,19.1534
-6.1419,18.1475
-6.0717,21.3545
-6.0016,17.7488
-5.9314,20.6163
-5.8613,20.6096
-5.7911,20.6277
-5.7209,20.0766
-5.6508,20.6657
-5.5806,17.6041
-5.5105,19.6784
-5.4403,17.8588
-5.3701,19.7563
-5.3000,20.6375
-5.2298,17.8343
-5.1597,18.0152
-5.0895,18.8291
-5.0193,20.1560
-4.9492,18.9877
-4.8790,19.5100
-4.8089,17.2542
-4.7387,17.5695
-4.6685,18.9743
-4.5984,19.2882
-4.5282,17.4276
-4.4581,18.6075
-4.3879,19.7426
-4.3177,19.1102
-4.2476,16.3834
-4.1774,16.2012
-4.1073,15.7713
-4.0371,15.4786
-3.9669,15.4640
-3.8968,18.5430
-3.8266,18.4752
-3.7565,16.2349
-3.6863,18.6247
-3.6161,18.4608
-3.5460,15.6389
-3.4758,17.4123
-3.4057,15.6943
-3.3355,16.8725
-3.2653,15.7785
-3.1952,15.1673
-3.1250,16.4822
-3.0549,16.0483
-2.9847,15.7944
-2.9145,16.4384
-2.8444,16.8835
-2.7742,15.4779
-2.7041,17.5413
-2.6339,17.0138
-2.5637,15.4208
-2.4936,13.8147
-2.4234,16.9248
-2.3533,15.6339
-2.2831,13.3623
-2.2129,16.2485
-2.1428,16.8060
-2.0726,14.9849
-2.0025,14.7004
-1.9323,15.2387
-1.8621,16.7430
-1.7920,14.6623
-1.7218,13.4144
-1.6517,15.8823
-1.5815,13.2727
-1.5113,12.8699
-1.4412,13.3929
-1.3710,14.4298
-1.3009,13.0906
-1.2307,12.5874
-1.1605,12.8402
-1.0904,12.6667
-1.0202,12.2745
-0.9501,12.8062
-0.8799,14.0860
-0.8097,15.2599
-0.7396,14.6725
-0.6694,13.7135
-0.5993,11.3860
-0.5291,11.4895
-0.4589,15.0285
-0.3888,11.7808
-0.3186,14.6811
-0.2485,12.5845
