Data Info 1,Data info 2
6.7952,-6.0993
6.8676,-3.9345
6.9400,-4.8560
7.0124,-3.2089
7.0848,-4.3759
7.1573,-3.3702
7.2297,-5.0756
7.3021,-5.3304
7.3745,-6.7427
7.4469,-3.9691
7.5194,-6.2625
7.5918,-6.3647
7.6642,-4.8390
7.7366,-4.3542
7.8090,-7.3934
7.8814,-6.1814
7.9539,-6.5513
8.0263,-4.7298
8.0987,-6.6382
8.1711,-5.6146
8.2435,-7.2433
8.3160,-7.2754
8.3884,-5.6058
8.4608,-6.4085
8.5332,-6.9207
8.6056,-7.2037
8.6781,-6.6258
8.7505,-8.4665
8.8229,-7.6613
8.8953,-7.8868
8.9677,-8.1449
9.0401,-6.1644
9.1126,-8.3743
9.1850,-6.2171
9.2574,-8.9439
9.3298,-7.7779
9.4022,-7.3520
9.4747,-7.5578
9.5471,-9.9622
9.6195,-8.8405
9.6919,-8.3644
9.7643,-8.2261
9.8367,-7.8937
9.9092,-7.8699
9.9816,-8.3751
10.0540,-10.5018
10.1264,-7.6301
10.1988,-9.0091
10.2713,-9.3169
10.3437,-9.6153
10.4161,-9.2754
10.4885,-10.3015
10.5609,-11.3250
10.6334,-8.3351
10.7058,-8.7570
10.7782,-10.2576
10.8506,-11.2181
10.9230,-10.1376
10.9954,-9.8406
11.0679,-10.1722
11.1403,-9.6361
11.2127,-11.2889
11.2851,-12.0894
11.3575,-11.1245
11.4300,-11.7970
11.5024,-9.8021
11.5748,-12.3097
11.6472,-11.6641
11.7196,-11.5141
11.7920,-11.1523
11.8645,-10.8204
11.9369,-10.0068
12.0093,-11.1762
12.0817,-12.8015
12.1541,-13.0549
12.2266,-11.2177
12.2990,-12.2473
12.3714,-13.4810
12.4438,-10.7498
12.5162,-13.8862
12.5887,-12.3985
12.6611,-10.9655
12.7335,-12.9031
12.8059,-11.5977
12.8783,-14.2386
12.9507,-13.8256
13.0232,-12.5153
13.0956,-12.3726
13.1680,-13.0892
13.2404,-13.9415
13.3128,-13.1866
13.3853,-12.5997
13.4577,-14.5839
13.5301,-15.1512
13.6025,-14.1210
13.6749,-13.5387
13.7474,-12.6582
13.8198,-14.4724
13.8922,-13.1078
13.9646,-15.1780
14.0370,-14.8207
14.1094,-13.8568
14.1819,-15.5246
14.2543,-16.2341
14.3267,-14.0615
14.3991,-15.6133
14.4715,-15.0347
14.5440,-15.7049
14.6164,-13.9110
14.6888,-16.7782
14.7612,-15.3019
14.8336,-14.5875
14.9060,-15.8073
14.9785,-17.3202
15.0509,-15.8694
15.1233,-16.4025
15.1957,-16.2588
15.2681,-14.9373
15.3406,-16.6026
15.4130,-14.7325
15.4854,-15.4920
15.5578,-15.0066
15.6302,-15.8987
15.7027,-15.9482
15.7751,-15.7619
15.8475,-17.8082
15.9199,-15.4227
15.9923,-17.3404
16.0647,-16.5182
16.1372,-15.6782
