Data Info 1,Data info 2
0.0292,12.0656
0.1260,12.0818
0.2228,12.0809
0.3197,12.0725
0.4165,12.0929
0.5134,12.1139
0.6102,12.1249
0.7071,12.1209
0.8039,12.1569
0.9008,12.1453
0.9976,12.1530
1.0945,12.1666
1.1913,12.1734
1.2882,12.2000
1.3850,12.2016
1.4819,12.2075
1.5787,12.2475
1.6756,12.2418
1.7724,12.2574
1.8692,12.2743
1.9661,12.2710
2.0629,12.2986
2.1598,12.2926
2.2566,12.3152
2.3535,12.3071
2.4503,12.3222
2.5472,12.3297
2.6440,12.3647
2.7409,12.3659
2.8377,12.3834
2.9346,12.3736
3.0314,12.4069
3.1283,12.4113
3.2251,12.4084
3.3219,12.4340
3.4188,12.4562
3.5156,12.4432
3.6125,12.4653
3.7093,12.4657
3.8062,12.4956
3.9030,12.5141
3.9999,12.5144
4.0967,12.5188
4.1936,12.5349
4.2904,12.5591
4.3873,12.5721
4.4841,12.5781
4.5810,12.5733
4.6778,12.6016
4.7747,12.5897
4.8715,12.6096
4.9683,12.6265
5.0652,12.6164
5.1620,12.6357
5.2589,12.6402
5.3557,12.6831
5.4526,12.6768
5.5494,12.7041
5.6463,12.6923
5.7431,12.7008
5.8400,12.7193
5.9368,12.7271
6.0337,12.7569
6.1305,12.7684
6.2274,12.7551
6.3242,12.7878
6.4210,12.7758
6.5179,12.7863
6.6147,12.8254
6.7116,12.8380
6.8084,12.8361
6.9053,12.8357
7.0021,12.8627
7.0990,12.8782
7.1958,12.8853
7.2927,12.8999
7.3895,12.8936
7.4864,12.9065
7.5832,12.9094
7.6801,12.9378
