Data Info 1,Data info 2
1.0344,-9.4426
1.0896,-9.4311
1.1448,-9.4150
1.2000,-9.4063
1.2552,-9.6693
1.3104,-9.2988
1.3656,-9.5691
1.4207,-9.7539
1.4759,-9.6792
1.5311,-9.6749
1.5863,-9.7782
1.6415,-9.6433
1.6967,-9.7617
1.7519,-9.7629
1.8071,-9.9578
1.8623,-9.6407
1.9175,-10.0784
1.9727,-9.9276
2.0279,-9.8654
2.0831,-9.9345
2.1383,-9.7745
2.1935,-10.0430
2.2487,-10.0117
2.3039,-9.9890
2.3590,-10.2892
2.4142,-10.2993
2.4694,-10.2192
2.5246,-10.2944
2.5798,-10.4291
2.6350,-10.3257
2.6902,-10.1725
2.7454,-10.4168
2.8006,-10.2614
2.8558,-10.4481
2.9110,-10.6902
2.9662,-10.3726
3.0214,-10.7886
3.0766,-10.3928
3.1318,-10.5287
3.1870,-10.5383
3.2422,-10.4750
3.2973,-10.5470
3.3525,-10.6790
3.4077,-10.8671
3.4629,-10.6757
3.5181,-10.7353
3.5733,-10.9244
3.6285,-11.1367
3.6837,-11.1666
3.7389,-10.8190
3.7941,-10.8966
3.8493,-11.2470
3.9045,-11.3243
3.9597,-11.2847
4.0149,-11.1558
4.0701,-11.2930
4.1253,-11.3352
4.1805,-11.3103
4.2356,-11.3992
4.2908,-11.1771
4.3460,-11.3615
4.4012,-11.2919
4.4564,-11.5871
4.5116,-11.2966
4.5668,-11.4650
4.6220,-11.5650
4.6772,-11.5037
4.7324,-11.6797
4.7876,-11.5752
4.8428,-11.5474
4.8980,-11.8166
4.9532,-11.6120
5.0084,-11.6159
5.0636,-11.8982
5.1188,-12.0345
5.1739,-11.8257
5.2291,-11.9868
5.2843,-11.9466
5.3395,-11.9667
5.3947,-11.8484
5.4499,-12.0272
5.5051,-12.1503
5.5603,-11.9689
5.6155,-12.4369
5.6707,-12.2569
5.7259,-12.3085
5.7811,-12.5484
5.8363,-12.2495
5.8915,-12.1894
5.9467,-12.4163
6.0019,-12.5279
6.0571,-12.3072
6.1122,-12.4698
6.1674,-12.7529
6.2226,-12.4345
6.2778,-12.4366
6.3330,-12.5832
6.3882,-12.6413
6.4434,-12.8724
6.4986,-12.6109
6.5538,-12.8704
6.6090,-12.8099
6.6642,-12.6978
6.7194,-13.1174
6.7746,-12.8882
6.8298,-13.0220
6.8850,-12.7649
6.9402,-13.1495
6.9954,-13.2237
7.0506,-13.3212
7.1057,-12.9615
7.1609,-13.2908
7.2161,-13.1489
7.2713,-13.0058
7.3265,-13.2406
7.3817,-13.2897
7.4369,-13.4245
7.4921,-13.2177
7.5473,-13.1915
7.6025,-13.6580
