Data Info 1,Data info 2
7.8763,-3.0521
7.9293,-2.1357
7.9823,0.2904
8.0353,-2.8675
8.0883,-3.2538
8.1413,-1.4361
8.1943,-1.6690
8.2473,-2.5824
8.3003,-1.2345
8.3532,-0.7292
8.4062,-2.7384
8.4592,-0.4812
8.5122,-3.6860
8.5652,-0.3678
8.6182,-3.4231
8.6712,-2.5688
8.7242,-2.0427
8.7772,-0.5265
8.8302,-3.0454
8.8832,-0.4528
8.9362,-2.1658
8.9891,-3.7327
9.0421,-3.8679
9.0951,-0.5564
9.1481,-3.5614
9.2011,-1.1360
9.2541,-3.0075
9.3071,-3.5635
9.3601,-1.1858
9.4131,-4.1075
9.4661,-3.3326
9.5191,-1.1132
9.5720,-1.0109
9.6250,-2.4455
9.6780,-1.3130
9.7310,-4.1189
9.7840,-2.6412
9.8370,-1.1128
9.8900,-1.0367
9.9430,-3.2116
9.9960,-4.5868
10.0490,-0.9467
10.1020,-1.8007
10.1550,-2.6926
10.2079,-2.8184
10.2609,-2.2683
10.3139,-1.1403
10.3669,-1.6476
10.4199,-4.1865
10.4729,-3.5646
10.5259,-1.3497
10.5789,-2.4945
10.6319,-1.8212
10.6849,-4.0474
10.7379,-1.9402
10.7908,-2.2710
10.8438,-2.4495
10.8968,-4.4939
10.9498,-1.9708
11.0028,-4.1964
11.0558,-3.9693
11.1088,-5.2514
11.1618,-3.7552
11.2148,-2.4040
11.2678,-2.7981
11.3208,-3.7532
11.3737,-4.4232
11.4267,-4.7483
11.4797,-3.8310
11.5327,-2.6129
11.5857,-2.7149
11.6387,-5.5405
11.6917,-5.2802
11.7447,-4.6160
11.7977,-4.5853
11.8507,-3.6035
11.9037,-5.3859
11.9567,-5.0086
12.0096,-4.2879
12.0626,-2.6223
12.1156,-4.0442
12.1686,-4.6224
12.2216,-3.3876
12.2746,-3.9350
12.3276,-2.5909
12.3806,-5.0930
12.4336,-3.0723
12.4866,-5.1534
12.5396,-6.3570
12.5925,-3.5729
12.6455,-5.9223
12.6985,-3.2696
12.7515,-5.9216
12.8045,-6.6215
12.8575,-3.2546
12.9105,-6.4406
12.9635,-3.8400
13.0165,-5.0634
13.0695,-4.4605
13.1225,-3.4410
13.1755,-5.3373
13.2284,-7.0191
13.2814,-4.9367
13.3344,-5.4844
13.3874,-5.5892
13.4404,-6.1637
13.4934,-6.6708
13.5464,-6.1800
13.5994,-6.1377
13.6524,-3.5531
