Data Info 1,Data info 2
-1.9797,17.1837
-1.7854,16.8006
-1.5911,17.5527
-1.3968,17.0522
-1.2026,17.1216
-1.0083,17.4073
-0.8140,17.0902
-0.6198,17.5097
-0.4255,16.9628
-0.2312,17.3234
-0.0370,17.3721
0.1573,17.5130
0.3516,17.9609
0.5459,17.7119
0.7401,17.4739
0.9344,18.1663
1.1287,17.4209
1.3229,17.3325
1.5172,17.6060
1.7115,17.4100
1.9058,18.3586
2.1000,17.5141
2.2943,17.7210
2.4886,18.0660
2.6828,17.7258
2.8771,18.3018
3.0714,17.9683
3.2657,18.1811
3.4599,18.1914
3.6542,17.7501
3.8485,18.7689
4.0427,18.0649
4.2370,18.5222
4.4313,18.0612
4.6256,18.6989
4.8198,18.7254
5.0141,18.9366
5.2084,18.1633
5.4026,18.8728
5.5969,18.2266
5.7912,19.1840
5.9855,19.0674
6.1797,19.1807
6.3740,18.7805
6.5683,18.3947
6.7625,18.6339
6.9568,18.8328
7.1511,18.5473
7.3453,18.9793
7.5396,18.7817
