Data Info 1,Data info 2
1.1469,-5.3161
1.2940,-5.0406
1.4411,-5.2611
1.5883,-5.1347
1.7354,-4.7919
1.8825,-4.7031
2.0296,-4.2305
2.1767,-4.2807
2.3238,-4.0502
2.4709,-3.7744
2.6180,-3.7232
2.7651,-3.4545
2.9122,-3.6641
3.0593,-3.2817
3.2064,-3.2251
3.3535,-2.7829
3.5007,-2.7891
3.6478,-2.7265
3.7949,-2.6332
3.9420,-2.5279
4.0891,-2.4130
4.2362,-2.1002
4.3833,-1.9973
4.5304,-1.4752
4.6775,-1.6182
4.8246,-1.3438
4.9717,-1.1614
5.1188,-0.9577
5.2660,-0.7606
5.4131,-0.7877
5.5602,-0.5680
5.7073,-0.3251
5.8544,-0.4115
6.0015,-0.3435
6.1486,0.0091
6.2957,0.1711
6.4428,0.1623
6.5899,0.5084
6.7370,0.6011
6.8841,0.9125
7.0312,0.7525
7.1784,1.0220
7.3255,1.1926
7.4726,1.5003
7.6197,1.5197
7.7668,1.6137
7.9139,1.9581
8.0610,2.0375
8.2081,2.2650
8.3552,2.3366
8.5023,2.7155
8.6494,2.9600
8.7965,2.9488
8.9437,3.2874
9.0908,3.3796
9.2379,3.2840
9.3850,3.4897
9.5321,3.5790
9.6792,3.8226
9.8263,3.9917
