Data Info 1,Data info 2
-4.2146,-18.5342
-4.1451,-18.9575
-4.0757,-20.0380
-4.0062,-18.6880
-3.9368,-20.0561
-3.8674,-19.1832
-3.7979,-19.5824
-3.7285,-19.0328
-3.6591,-19.0279
-3.5896,-18.7067
-3.5202,-18.6713
-3.4508,-19.6630
-3.3813,-19.5180
-3.3119,-18.3465
-3.2425,-18.5550
-3.1730,-19.7002
-3.1036,-19.4733
-3.0341,-17.9481
-2.9647,-18.4642
-2.8953,-18.8357
-2.8258,-18.5121
-2.7564,-18.2160
-2.6870,-19.4158
-2.6175,-18.3887
-2.5481,-17.6249
-2.4787,-17.8455
-2.4092,-18.3920
-2.3398,-18.0710
-2.2703,-18.6741
-2.2009,-19.0402
-2.1315,-18.7644
-2.0620,-17.3421
-1.9926,-18.4769
-1.9232,-18.5122
-1.8537,-18.5608
-1.7843,-17.2590
-1.7149,-17.0313
-1.6454,-18.4680
-1.5760,-16.6977
-1.5065,-17.2679
-1.4371,-16.9659
-1.3677,-18.5154
-1.2982,-16.7592
-1.2288,-16.4265
-1.1594,-17.7444
-1.0899,-16.7503
-1.0205,-17.9398
-0.9511,-17.2836
-0.8816,-17.2480
-0.8122,-17.0812
-0.7428,-16.7310
-0.6733,-18.0250
-0.6039,-16.7628
-0.5344,-17.1068
-0.4650,-17.8555
-0.3956,-16.2061
-0.3261,-16.6760
-0.2567,-16.1387
-0.1873,-17.1256
-0.1178,-16.6170
-0.0484,-16.0318
0.0210,-17.1848
0.0905,-15.7966
0.1599,-15.5329
0.2294,-17.3154
0.2988,-15.3986
0.3682,-15.5707
0.4377,-16.5594
0.5071,-16.2755
0.5765,-15.2682
0.6460,-16.4583
0.7154,-15.0731
0.7848,-16.0239
0.8543,-15.5226
0.9237,-15.4325
0.9932,-15.2288
1.0626,-14.9022
1.1320,-15.9043
1.2015,-15.5792
1.2709,-14.9709
1.3403,-15.8426
1.4098,-14.9868
1.4792,-15.0301
1.5486,-16.4073
1.6181,-15.3070
1.6875,-16.2183
1.7569,-14.6847
1.8264,-16.2311
1.8958,-14.5515
1.9653,-15.1263
