Data Info 1,Data info 2
4.4240,24.8925
4.4981,25.6352
4.5723,26.8674
4.6464,26.3999
4.7206,26.4185
4.7947,25.2646
4.8688,25.9480
4.9430,26.7531
5.0171,27.3238
5.0913,26.2343
5.1654,26.2377
5.2396,26.0324
5.3137,26.0970
5.3878,26.6662
5.4620,25.9151
5.5361,26.8474
5.6103,26.1343
5.6844,26.5390
5.7586,27.6259
5.8327,27.3411
5.9068,26.9609
5.9810,26.1807
6.0551,26.1612
6.1293,27.1327
6.2034,27.5344
6.2775,27.4818
6.3517,26.6041
6.4258,26.5579
6.5000,27.2080
6.5741,27.8126
6.6483,27.2625
6.7224,26.8776
6.7965,28.5111
6.8707,26.8144
6.9448,28.0463
7.0190,28.2087
7.0931,27.4454
7.1672,27.4837
7.2414,28.5189
7.3155,28.2872
7.3897,28.7412
7.4638,29.1074
7.5380,27.2127
7.6121,28.2370
7.6862,28.7811
7.7604,28.6073
7.8345,28.0659
7.9087,27.4061
7.9828,27.8718
8.0570,28.0514
8.1311,29.3574
8.2052,29.4039
8.2794,28.2616
8.3535,28.4714
8.4277,29.6966
8.5018,29.1562
8.5759,28.0067
8.6501,28.4026
8.7242,29.6102
8.7984,28.2642
8.8725,28.2528
8.9467,29.6037
9.0208,29.2628
9.0949,28.7843
9.1691,28.9414
9.2432,29.7542
9.3174,29.2757
9.3915,28.6822
9.4657,30.0497
9.5398,30.2359
9.6139,28.7603
9.6881,29.8037
9.7622,29.3841
9.8364,30.3095
9.9105,30.2208
9.9846,29.1661
10.0588,28.9866
10.1329,29.8061
10.2071,30.6145
10.2812,31.1218
10.3554,29.3651
10.4295,31.2039
10.5036,29.3103
10.5778,30.3211
10.6519,31.3955
10.7261,30.5423
10.8002,30.2523
10.8743,30.6252
10.9485,30.8154
11.0226,29.9272
