Data Info 1,Data info 2
1.6870,-23.1442
1.8513,-22.5829
2.0157,-22.4139
2.1801,-22.2472
2.3445,-22.3370
2.5088,-22.2005
2.6732,-21.8281
2.8376,-22.2463
3.0020,-21.8002
3.1663,-21.6832
3.3307,-21.8966
3.4951,-21.1405
3.6595,-21.2488
3.8238,-21.0163
3.9882,-20.7220
4.1526,-21.0885
4.3170,-20.6047
4.4813,-20.6529
4.6457,-20.8271
4.8101,-20.5029
4.9745,-20.5532
5.1388,-20.0101
5.3032,-19.8745
5.4676,-19.7290
5.6320,-19.5169
5.7963,-19.9569
5.9607,-19.6823
6.1251,-19.5880
6.2895,-19.3218
6.4538,-18.8705
6.6182,-18.8768
6.7826,-19.1179
6.9470,-18.8606
7.1113,-18.4349
7.2757,-18.9453
7.4401,-18.1722
7.6045,-18.3837
7.7688,-18.2521
7.9332,-17.8596
8.0976,-18.2956
8.2620,-18.0278
8.4263,-18.0697
8.5907,-17.8375
8.7551,-17.5601
8.9195,-17.7041
9.0838,-17.1522
9.2482,-17.4012
9.4126,-17.1932
9.5770,-16.8458
9.7413,-16.4381
9.9057,-16.5407
10.0701,-16.5722
10.2345,-16.5406
10.3988,-16.4584
10.5632,-15.9205
10.7276,-16.0837
10.8920,-15.7765
11.0563,-16.0364
11.2207,-15.7354
11.3851,-15.3969
