Data Info 1,Data info 2
-0.7834,5.6189
-0.7158,5.7151
-0.6481,5.7869
-0.5804,5.5050
-0.5127,5.8538
-0.4450,5.5118
-0.3773,5.5216
-0.3096,5.6368
-0.2420,5.3902
-0.1743,5.3747
-0.1066,5.4093
-0.0389,5.6314
0.0288,5.3885
0.0965,5.5983
0.1641,5.2019
0.2318,5.1888
0.2995,5.3493
0.3672,5.2092
0.4349,5.4502
0.5026,5.2149
0.5703,5.4086
0.6379,5.0269
0.7056,5.1930
0.7733,5.3046
0.8410,5.0724
0.9087,4.9680
0.9764,4.9719
1.0440,4.9528
1.1117,4.8373
1.1794,4.9295
1.2471,4.9382
1.3148,5.0130
1.3825,4.8700
1.4502,4.7865
1.5178,4.9561
1.5855,4.6199
1.6532,4.7939
1.7209,4.8102
1.7886,4.7058
1.8563,4.5738
1.9239,4.5145
1.9916,4.6567
2.0593,4.5361
2.1270,4.7081
2.1947,4.6972
2.2624,4.6467
2.3301,4.5015
2.3977,4.3696
2.4654,4.6157
2.5331,4.3363
2.6008,4.2420
2.6685,4.2190
2.7362,4.3352
2.8038,4.0718
2.8715,4.0387
2.9392,4.1222
3.0069,4.2530
3.0746,4.0806
3.1423,3.9988
3.2100,3.9888
3.2776,4.0709
3.3453,4.1747
3.4130,4.0565
3.4807,4.1793
3.5484,4.1438
3.6161,3.8821
3.6838,4.0249
3.7514,3.8391
3.8191,3.9163
3.8868,3.9816
3.9545,3.7676
4.0222,3.6254
4.0899,3.7067
4.1575,3.5554
4.2252,3.6945
4.2929,3.7861
4.3606,3.4192
4.4283,3.4134
4.4960,3.5425
4.5637,3.4795
4.6313,3.5297
4.6990,3.4526
4.7667,3.6307
4.8344,3.3928
4.9021,3.2672
4.9698,3.1930
5.0374,3.3556
5.1051,3.3520
5.1728,3.2978
5.2405,3.0822
5.3082,3.1974
5.3759,3.2784
5.4436,3.0376
5.5112,3.0078
5.5789,3.0517
5.6466,3.1030
5.7143,2.8348
5.7820,3.1158
5.8497,2.9752
5.9173,3.0903
5.9850,2.7408
6.0527,2.7934
6.1204,2.9956
6.1881,2.7171
6.2558,2.6275
6.3235,2.8423
6.3911,2.6344
6.4588,2.8112
6.5265,2.7240
6.5942,2.4345
6.6619,2.5895
6.7296,2.4988
6.7973,2.5712
6.8649,2.5705
6.9326,2.6644
7.0003,2.3705
7.0680,2.4931
7.1357,2.5470
7.2034,2.1926
7.2710,2.3815
