Data Info 1,Data info 2
-2.9006,4.7115
-2.8612,5.6631
-2.8218,5.4187
-2.7824,4.2571
-2.7430,5.0074
-2.7036,4.9550
-2.6643,4.5936
-2.6249,5.5276
-2.5855,5.5935
-2.5461,5.0851
-2.5067,4.7324
-2.4673,5.3803
-2.4279,4.2948
-2.3885,4.8576
-2.3491,5.3655
-2.3097,5.1535
-2.2703,5.0054
-2.2309,4.2525
-2.1915,4.2196
-2.1521,4.8737
-2.1127,4.9393
-2.0733,4.9389
-2.0339,5.2803
-1.9945,5.0195
-1.9552,4.7701
-1.9158,4.7204
-1.8764,4.1599
-1.8370,4.7725
-1.7976,4.3713
-1.7582,5.2853
-1.7188,5.2902
-1.6794,4.3734
-1.6400,5.1411
-1.6006,4.9354
-1.5612,4.4616
-1.5218,4.7064
-1.4824,5.2294
-1.4430,4.4747
-1.4036,5.1039
-1.3642,4.9015
-1.3248,4.4981
-1.2854,4.1899
-1.2461,4.3604
-1.2067,4.7790
-1.1673,4.9383
-1.1279,3.7771
-1.0885,4.4267
-1.0491,4.0491
-1.0097,4.6337
-0.9703,5.0179
-0.9309,3.9673
-0.8915,4.0616
-0.8521,4.6340
-0.8127,4.0408
-0.7733,3.6725
-0.7339,4.3963
-0.6945,4.7333
-0.6551,4.3941
-0.6157,4.7861
-0.5763,4.5247
-0.5369,4.8432
-0.4976,3.9604
-0.4582,4.9217
-0.4188,4.3758
-0.3794,4.4885
-0.3400,4.7168
-0.3006,4.3734
-0.2612,4.8015
-0.2218,3.7758
-0.1824,4.0944
-0.1430,3.9461
-0.1036,4.3490
-0.0642,3.6058
-0.0248,3.9975
0.0146,3.8572
0.0540,4.4621
0.0934,4.5979
0.1328,4.0135
0.1722,4.4817
0.2115,4.3860
0.2509,3.7239
0.2903,4.1346
0.3297,4.2528
0.3691,3.5911
0.4085,3.7883
0.4479,4.3998
0.4873,4.2863
0.5267,4.3553
0.5661,3.6213
0.6055,4.3715
0.6449,4.1869
0.6843,4.3867
0.7237,3.8389
0.7631,3.8950
0.8025,3.0892
0.8419,4.0207
0.8813,3.4014
0.9206,3.7882
0.9600,3.6742
0.9994,3.5034
1.0388,4.2471
1.0782,3.8319
1.1176,3.7782
1.1570,3.0445
1.1964,3.1333
1.2358,3.1889
1.2752,3.1877
1.3146,3.9780
1.3540,3.9549
1.3934,3.9155
1.4328,4.0054
1.4722,3.8846
1.5116,3.4291
1.5510,3.2814
1.5904,3.5950
1.6298,3.2894
1.6691,3.9461
1.7085,3.9335
1.7479,2.7443
1.7873,3.4275
1.8267,3.0860
1.8661,3.9974
1.9055,3.4164
1.9449,3.3859
1.9843,3.3692
2.0237,2.8465
2.0631,2.7281
2.1025,3.4571
2.1419,2.8714
2.1813,3.0833
2.2207,2.7238
2.2601,2.5680
2.2995,2.6608
2.3389,2.5579
2.3782,3.0335
2.4176,2.5939
2.4570,2.9121
2.4964,3.1096
2.5358,3.9025
2.5752,3.8636
