Data Info 1,Data info 2
3.2627,2.6955
3.3232,2.5875
3.3837,3.3233
3.4443,2.3962
3.5048,2.4584
3.5653,3.5127
3.6258,2.5536
3.6863,1.9716
3.7469,3.1172
3.8074,1.9912
3.8679,2.4475
3.9284,2.8336
3.9890,2.2093
4.0495,2.4625
4.1100,2.4825
4.1705,2.1136
4.2311,1.5415
4.2916,1.8646
4.3521,1.6023
4.4126,1.7597
4.4732,1.8539
4.5337,1.9696
4.5942,1.5101
4.6547,1.2481
4.7153,1.3767
4.7758,1.5855
4.8363,0.9758
4.8968,1.3753
4.9574,1.1769
5.0179,0.7403
5.0784,0.9922
5.1389,0.7877
5.1994,0.4925
5.2600,-0.1915
5.3205,0.3017
5.3810,-0.5208
5.4415,0.0486
5.5021,-0.8337
5.5626,-0.6454
5.6231,-1.2923
5.6836,-0.3970
5.7442,-0.1786
5.8047,-0.1429
5.8652,-1.5925
5.9257,-1.3293
5.9863,-0.6697
6.0468,-2.0020
6.1073,-2.0826
6.1678,-0.7252
6.2284,-1.6824
6.2889,-1.9074
6.3494,-1.3174
6.4099,-2.2941
6.4705,-1.4878
6.5310,-2.2862
6.5915,-1.8092
6.6520,-1.9683
6.7126,-2.5940
6.7731,-3.0105
6.8336,-3.1322
6.8941,-2.3211
6.9546,-3.1287
7.0152,-2.5005
7.0757,-2.9305
7.1362,-2.9678
7.1967,-3.3615
7.2573,-3.0761
7.3178,-3.4510
7.3783,-3.5905
7.4388,-2.9816
7.4994,-4.2334
7.5599,-2.9354
7.6204,-4.2754
7.6809,-3.4955
7.7415,-4.6567
7.8020,-4.6419
7.8625,-3.9595
7.9230,-4.2285
7.9836,-4.6843
8.0441,-4.8869
8.1046,-4.4633
8.1651,-4.8506
8.2257,-5.0518
8.2862,-4.1393
8.3467,-4.2066
8.4072,-5.7783
8.4677,-5.2323
8.5283,-5.6857
8.5888,-5.2478
8.6493,-5.8033
8.7098,-5.5273
8.7704,-5.9718
8.8309,-6.0089
8.8914,-6.4052
8.9519,-6.2826
9.0125,-6.1608
9.0730,-6.8408
9.1335,-6.9378
9.1940,-5.8000
9.2546,-6.2510
9.3151,-5.9623
9.3756,-5.8067
9.4361,-6.0959
9.4967,-6.8473
9.5572,-6.7629
9.6177,-7.3099
9.6782,-6.4494
9.7388,-6.8219
9.7993,-7.4208
9.8598,-8.0758
9.9203,-7.9866
9.9809,-7.6404
10.0414,-7.8589
10.1019,-7.1101
10.1624,-8.1029
10.2229,-7.9590
10.2835,-7.4925
10.3440,-8.8228
10.4045,-7.9371
10.4650,-9.0825
10.5256,-8.0301
10.5861,-9.0708
10.6466,-8.1517
10.7071,-8.9631
10.7677,-8.6730
10.8282,-8.7723
10.8887,-9.4013
10.9492,-8.7418
11.0098,-9.5651
11.0703,-8.8815
11.1308,-8.6662
11.1913,-8.8130
11.2519,-9.3148
11.3124,-9.8003
11.3729,-9.9736
11.4334,-10.6198
11.4940,-9.5807
11.5545,-9.7014
11.6150,-9.8085
11.6755,-10.6414
