Data Info 1,Data info 2
2.7139,-5.2430
2.8713,-4.8398
3.0286,-3.5581
3.1860,-3.4326
3.3434,-2.9813
3.5008,-2.5772
3.6581,-3.0608
3.8155,-3.0653
3.9729,-1.9231
4.1303,-2.2194
4.2877,-1.2576
4.4450,-1.3814
4.6024,-0.5008
4.7598,-1.2149
4.9172,0.0236
5.0745,-0.3313
5.2319,0.2429
5.3893,0.1571
5.5467,0.7189
5.7040,1.5792
5.8614,0.9259
6.0188,1.2925
6.1762,2.5807
6.3335,2.8342
6.4909,2.1490
6.6483,3.4439
6.8057,3.8445
6.9630,3.2747
7.1204,4.0048
7.2778,3.6323
7.4352,4.4835
7.5925,4.3075
7.7499,5.6241
7.9073,4.8873
8.0647,5.9501
8.2220,6.4005
8.3794,5.9323
8.5368,7.2678
8.6942,7.1051
8.8515,6.9467
9.0089,7.7324
9.1663,7.4874
9.3237,7.7585
9.4810,8.2952
9.6384,9.2488
9.7958,9.3591
9.9532,9.2216
10.1105,10.4399
10.2679,9.7161
10.4253,10.5859
10.5827,11.0659
10.7400,11.1889
10.8974,11.8697
11.0548,11.5369
11.2122,12.5296
11.3695,11.7304
11.5269,12.4345
11.6843,12.7637
11.8417,13.0646
11.9991,14.2080
