Data Info 1,Data info 2
-2.6664,-13.9328
-2.5328,-14.4231
-2.3992,-13.8637
-2.2656,-14.5585
-2.1319,-14.5961
-1.9983,-14.1902
-1.8647,-15.2571
-1.7311,-14.8490
-1.5974,-15.7258
-1.4638,-15.3450
-1.3302,-15.4497
-1.1966,-15.6275
-1.0629,-15.5971
-0.9293,-16.4350
-0.7957,-16.4741
-0.6621,-15.8163
-0.5284,-15.7936
-0.3948,-15.8789
-0.2612,-16.9129
-0.1276,-15.9179
0.0061,-16.1560
0.1397,-17.0818
0.2733,-16.3516
0.4069,-17.1869
0.5406,-16.6346
0.6742,-17.2714
0.8078,-17.4681
0.9414,-17.2389
1.0751,-18.1881
1.2087,-17.2026
1.3423,-17.8849
1.4759,-18.1054
1.6096,-17.5552
1.7432,-17.8407
1.8768,-17.8785
2.0104,-18.8912
2.1440,-19.0036
2.2777,-18.4117
2.4113,-19.0457
2.5449,-18.3739
2.6785,-18.9312
2.8122,-19.3784
2.9458,-19.0977
3.0794,-20.2214
3.2130,-19.6935
3.3467,-20.0258
3.4803,-19.3498
3.6139,-20.1332
3.7475,-20.8010
3.8812,-20.3842
4.0148,-21.0647
4.1484,-20.4483
4.2820,-20.4356
4.4157,-21.0783
4.5493,-20.2972
4.6829,-20.7773
4.8165,-20.8750
4.9502,-20.7392
5.0838,-21.3941
5.2174,-21.2804
5.3510,-21.1930
5.4847,-22.0906
5.6183,-22.0701
5.7519,-21.8665
5.8855,-21.5260
6.0192,-21.5977
6.1528,-22.4647
6.2864,-22.3865
6.4200,-22.1288
6.5537,-23.3438
