Data Info 1,Data info 2
3.7290,0.4874
3.8495,-0.2002
3.9701,-0.2786
4.0906,-0.3166
4.2111,-0.2351
4.3316,0.0483
4.4522,-0.3196
4.5727,-0.5287
4.6932,-0.4584
4.8137,-0.5516
4.9343,-0.1587
5.0548,0.2320
5.1753,-0.2907
5.2958,-0.2349
5.4163,-1.7042
5.5369,-0.2465
5.6574,-0.8800
5.7779,-1.1447
5.8984,-0.9564
6.0190,-1.4470
6.1395,-2.0261
6.2600,-1.7497
6.3805,-2.2360
6.5011,-2.3591
6.6216,-2.2355
6.7421,-1.8119
6.8626,-2.3847
6.9832,-1.6604
7.1037,-2.3505
7.2242,-2.6565
7.3447,-3.0427
7.4653,-1.4064
7.5858,-2.2893
7.7063,-1.9286
7.8268,-2.4428
7.9474,-2.2043
8.0679,-2.8985
8.1884,-2.7451
8.3089,-3.4910
8.4295,-3.2364
8.5500,-3.6314
8.6705,-3.2231
8.7910,-3.4428
8.9116,-3.5591
9.0321,-2.7311
9.1526,-2.9546
9.2731,-4.3271
9.3937,-4.3280
9.5142,-4.3583
9.6347,-4.4575
9.7552,-4.2796
9.8757,-4.1723
9.9963,-4.1859
10.1168,-3.3509
10.2373,-4.9086
10.3578,-3.4923
10.4784,-5.1492
10.5989,-4.0590
10.7194,-4.3213
10.8399,-3.9634
10.9605,-4.0811
11.0810,-4.2520
11.2015,-5.0494
11.3220,-5.5761
11.4426,-4.8743
11.5631,-4.6095
11.6836,-4.7203
11.8041,-5.0662
11.9247,-6.1277
12.0452,-6.1455
12.1657,-5.0985
12.2862,-6.1734
12.4068,-5.1277
12.5273,-4.9081
12.6478,-5.8070
12.7683,-5.7023
12.8889,-5.3199
13.0094,-5.6836
13.1299,-5.8081
13.2504,-7.0939
