Data Info 1,Data info 2
-5.0460,-11.3808
-4.9368,-10.3377
-4.8276,-10.5562
-4.7184,-10.4191
-4.6092,-10.1985
-4.5000,-12.2285
-4.3907,-10.3763
-4.2815,-10.2103
-4.1723,-10.6516
-4.0631,-9.8454
-3.9539,-11.2797
-3.8447,-9.5512
-3.7354,-9.1275
-3.6262,-10.7855
-3.5170,-9.8405
-3.4078,-8.9205
-3.2986,-9.7548
-3.1894,-10.3636
-3.0802,-9.7850
-2.9709,-8.8720
-2.8617,-8.2153
-2.7525,-9.2357
-2.6433,-8.3064
-2.5341,-9.0461
-2.4249,-9.3905
-2.3156,-8.8860
-2.2064,-9.6505
-2.0972,-9.1646
-1.9880,-9.5889
-1.8788,-7.5030
-1.7696,-9.3139
-1.6603,-7.6793
-1.5511,-6.8755
-1.4419,-7.5091
-1.3327,-8.0794
-1.2235,-7.5653
-1.1143,-7.2214
-1.0050,-7.1890
-0.8958,-7.5900
-0.7866,-7.7333
-0.6774,-7.4612
-0.5682,-6.1968
-0.4590,-7.2791
-0.3498,-7.6763
-0.2405,-7.8281
-0.1313,-6.5448
-0.0221,-6.2947
0.0871,-5.4544
0.1963,-6.3439
0.3055,-5.1311
0.4148,-4.8303
0.5240,-5.2655
0.6332,-4.7917
0.7424,-5.9005
0.8516,-5.6942
0.9608,-6.1788
1.0701,-4.6684
1.1793,-5.7213
1.2885,-4.0421
1.3977,-5.3028
1.5069,-4.6261
1.6161,-5.1732
1.7254,-4.7643
1.8346,-3.8856
1.9438,-5.3810
2.0530,-3.7736
2.1622,-3.9850
2.2714,-3.7113
2.3807,-3.9630
2.4899,-2.6521
2.5991,-3.3102
2.7083,-3.2692
2.8175,-2.5962
2.9267,-4.4570
3.0359,-3.3945
3.1452,-2.5648
3.2544,-4.3491
3.3636,-4.2070
3.4728,-3.7150
3.5820,-2.5054
3.6912,-3.4567
3.8005,-3.2585
3.9097,-1.8687
4.0189,-1.3886
4.1281,-1.2025
4.2373,-1.5222
4.3465,-2.3980
4.4558,-2.4003
4.5650,-1.9705
4.6742,-2.1196
