Data Info 1,Data info 2
1.2459,8.9020
1.3390,8.5796
1.4321,8.3784
1.5252,8.1329
1.6183,8.3321
1.7115,7.9510
1.8046,8.2411
1.8977,8.0918
1.9908,7.4687
2.0839,7.5951
2.1771,7.3744
2.2702,7.2077
2.3633,6.9942
2.4564,7.1587
2.5495,7.2226
2.6427,6.7524
2.7358,7.0620
2.8289,6.4967
2.9220,6.5789
3.0151,6.7268
3.1083,6.3802
3.2014,6.0862
3.2945,5.9233
3.3876,6.0007
3.4807,5.6678
3.5739,5.9377
3.6670,5.5762
3.7601,5.7315
3.8532,5.3065
3.9463,5.3319
4.0395,5.2872
4.1326,5.1060
4.2257,4.9279
4.3188,4.8421
4.4119,4.6075
4.5051,4.5547
4.5982,4.2507
4.6913,4.4109
4.7844,4.4952
4.8775,3.9404
4.9707,4.0496
5.0638,4.0980
5.1569,4.0402
5.2500,3.8239
5.3432,3.3537
5.4363,3.4074
5.5294,3.1065
5.6225,3.1096
5.7156,2.9528
5.8088,3.0861
5.9019,2.7607
5.9950,2.7905
6.0881,2.3739
6.1812,2.2362
6.2744,2.3459
6.3675,2.1313
6.4606,2.3010
6.5537,1.7833
6.6468,1.8194
6.7400,1.9911
6.8331,1.5882
6.9262,1.7384
7.0193,1.2325
7.1124,1.2709
7.2056,0.8988
7.2987,1.0205
7.3918,0.9506
7.4849,0.6199
7.5780,0.9418
7.6712,0.7921
