Data Info 1,Data info 2
-4.3802,2.4670
-4.3287,0.6468
-4.2771,1.6525
-4.2255,0.7539
-4.1739,0.9054
-4.1223,1.4392
-4.0708,1.5730
-4.0192,2.6260
-3.9676,1.5505
-3.9160,1.3442
-3.8644,2.3142
-3.8129,1.0161
-3.7613,2.4758
-3.7097,2.4411
-3.6581,1.7224
-3.6065,2.3463
-3.5550,1.1122
-3.5034,2.4303
-3.4518,3.0287
-3.4002,2.3228
-3.3487,1.1009
-3.2971,2.5255
-3.2455,2.5769
-3.1939,2.5028
-3.1423,1.1411
-3.0908,1.3007
-3.0392,2.4734
-2.9876,1.3338
-2.9360,1.3774
-2.8844,3.2091
-2.8329,3.4516
-2.7813,2.8472
-2.7297,1.7420
-2.6781,3.2968
-2.6265,3.1460
-2.5750,1.5946
-2.5234,3.1459
-2.4718,1.8854
-2.4202,1.6763
-2.3686,2.6966
-2.3171,2.3461
-2.2655,3.2101
-2.2139,2.0777
-2.1623,3.2438
-2.1108,3.0357
-2.0592,1.6726
-2.0076,3.5936
-1.9560,2.7404
-1.9044,2.1865
-1.8529,2.1806
-1.8013,3.1948
-1.7497,3.2961
-1.6981,3.1570
-1.6465,2.8501
-1.5950,2.3833
-1.5434,3.2553
-1.4918,2.7999
-1.4402,3.1589
-1.3886,2.4594
-1.3371,4.0891
-1.2855,3.1649
-1.2339,2.1578
-1.1823,3.7557
-1.1307,2.6415
-1.0792,3.5741
-1.0276,3.2679
-0.9760,2.4926
-0.9244,3.0447
-0.8729,2.8183
-0.8213,3.1664
-0.7697,4.2996
-0.7181,3.7630
-0.6665,3.9299
-0.6150,4.3899
-0.5634,2.9956
-0.5118,3.8292
-0.4602,3.4557
-0.4086,2.4776
-0.3571,4.2640
-0.3055,2.4277
-0.2539,3.8323
-0.2023,3.6923
-0.1507,3.2181
-0.0992,2.4723
-0.0476,4.0472
0.0040,3.2493
0.0556,3.5863
0.1072,3.5530
0.1587,2.6818
0.2103,2.9208
0.2619,3.7353
0.3135,4.6092
0.3651,3.5922
0.4166,3.0900
0.4682,4.3275
0.5198,4.9070
0.5714,3.9801
0.6229,3.4553
0.6745,3.8566
0.7261,3.4207
0.7777,4.4965
0.8293,3.8818
0.8808,4.2483
0.9324,4.4248
0.9840,3.0359
1.0356,4.0317
1.0872,3.8701
1.1387,3.8922
1.1903,4.0383
1.2419,3.0612
1.2935,5.0326
1.3451,5.1761
1.3966,5.0561
1.4482,4.0006
1.4998,3.2727
1.5514,5.0415
1.6030,4.1664
1.6545,4.5692
1.7061,4.7928
1.7577,4.7214
1.8093,4.3354
1.8608,5.3275
1.9124,4.9352
1.9640,4.0471
2.0156,4.8457
2.0672,3.6220
2.1187,5.4899
2.1703,3.8828
2.2219,4.5323
2.2735,4.1716
2.3251,4.3843
2.3766,3.5521
2.4282,4.5435
2.4798,3.8281
2.5314,5.4480
2.5830,3.9361
2.6345,5.4840
2.6861,5.7111
2.7377,4.4562
2.7893,4.8471
