Data Info 1,Data info 2
0.5036,18.4263
0.5475,18.2290
0.5914,18.1523
0.6353,18.2554
0.6792,18.2362
0.7231,18.1325
0.7670,18.1384
0.8109,17.9156
0.8548,18.0147
0.8987,17.7731
0.9426,17.8207
0.9865,17.7682
1.0304,17.7404
1.0743,17.7213
1.1182,17.5061
1.1622,17.5218
1.2061,17.5908
1.2500,17.4391
1.2939,17.4319
1.3378,17.2139
1.3817,17.1986
1.4256,17.1060
1.4695,17.1496
1.5134,17.1639
1.5573,17.1357
1.6012,16.9383
1.6451,17.0359
1.6890,16.9223
1.7329,16.7484
1.7768,16.7585
1.8207,16.6901
1.8646,16.7211
1.9085,16.6735
1.9524,16.5711
1.9963,16.5241
2.0403,16.3454
2.0842,16.4326
2.1281,16.3776
2.1720,16.1766
2.2159,16.2944
2.2598,16.0555
2.3037,16.0997
2.3476,16.1306
2.3915,16.0324
2.4354,15.9864
2.4793,15.8498
2.5232,15.8453
2.5671,15.7060
2.6110,15.7851
2.6549,15.5850
2.6988,15.5758
2.7427,15.4440
2.7866,15.4089
2.8305,15.3321
2.8744,15.3245
2.9183,15.3684
2.9623,15.3708
3.0062,15.2555
3.0501,15.0987
3.0940,15.1090
3.1379,15.1322
3.1818,15.1042
3.2257,14.9071
3.2696,14.8931
3.3135,14.7424
3.3574,14.7504
3.4013,14.7770
3.4452,14.6283
3.4891,14.7179
3.5330,14.6216
3.5769,14.5677
3.6208,14.4715
3.6647,14.3909
3.7086,14.2657
3.7525,14.1877
3.7964,14.2712
3.8404,14.2271
3.8843,14.0497
3.9282,14.0870
3.9721,14.0385
4.0160,14.0443
4.0599,13.9574
4.1038,13.7838
4.1477,13.7426
4.1916,13.7185
4.2355,13.6424
4.2794,13.7243
4.3233,13.5775
4.3672,13.4752
4.4111,13.3583
4.4550,13.4289
4.4989,13.3471
4.5428,13.3069
4.5867,13.1655
4.6306,13.1477
4.6745,13.2011
4.7184,13.0529
4.7624,13.0116
4.8063,12.9136
4.8502,12.8701
4.8941,12.9441
4.9380,12.7726
4.9819,12.6801
5.0258,12.5998
5.0697,12.5565
5.1136,12.6397
5.1575,12.5750
5.2014,12.4615
5.2453,12.4423
5.2892,12.2402
5.3331,12.2729
5.3770,12.1314
5.4209,12.2839
5.4648,12.1702
5.5087,12.0363
5.5526,11.9356
5.5965,12.0418
5.6405,11.8331
5.6844,11.7400
5.7283,11.9124
5.7722,11.8119
5.8161,11.5959
5.8600,11.5632
5.9039,11.5957
5.9478,11.4634
5.9917,11.4375
6.0356,11.3127
6.0795,11.2671
6.1234,11.3783
6.1673,11.3378
6.2112,11.1062
6.2551,11.2471
6.2990,10.9714
6.3429,10.9236
6.3868,10.9222
6.4307,10.9267
6.4746,10.9433
6.5185,10.8746
6.5625,10.6780
6.6064,10.7760
6.6503,10.6292
6.6942,10.5729
6.7381,10.6054
6.7820,10.3782
6.8259,10.3190
6.8698,10.3627
6.9137,10.2038
6.9576,10.3073
7.0015,10.1912
7.0454,10.0666
