Data Info 1,Data info 2
-3.6675,-9.7308
-3.6270,-8.6625
-3.5866,-8.6103
-3.5461,-8.3049
-3.5057,-8.8792
-3.4652,-9.6920
-3.4247,-9.4362
-3.3843,-8.9094
-3.3438,-9.6648
-3.3034,-8.1445
-3.2629,-8.5905
-3.2224,-9.3811
-3.1820,-8.6200
-3.1415,-9.6881
-3.1011,-8.9674
-3.0606,-8.4635
-3.0201,-9.2265
-2.9797,-9.5588
-2.9392,-8.1114
-2.8988,-9.5946
-2.8583,-9.0300
-2.8178,-9.2924
-2.7774,-9.5668
-2.7369,-8.2045
-2.6965,-8.7409
-2.6560,-9.1082
-2.6155,-8.9641
-2.5751,-8.0202
-2.5346,-9.2277
-2.4942,-8.0254
-2.4537,-7.8882
-2.4132,-9.1585
-2.3728,-8.6089
-2.3323,-9.3821
-2.2918,-7.7564
-2.2514,-8.5565
-2.2109,-8.1501
-2.1705,-8.7801
-2.1300,-8.5262
-2.0895,-7.6159
-2.0491,-8.9755
-2.0086,-7.8990
-1.9682,-8.5722
-1.9277,-8.2896
-1.8872,-8.7035
-1.8468,-8.6056
-1.8063,-7.9426
-1.7659,-8.1850
-1.7254,-8.1497
-1.6849,-8.2656
-1.6445,-8.2896
-1.6040,-9.0546
-1.5636,-8.7615
-1.5231,-8.8905
-1.4826,-8.9800
-1.4422,-8.3398
-1.4017,-8.4030
-1.3613,-7.1409
-1.3208,-8.8507
-1.2803,-7.8024
-1.2399,-7.6780
-1.1994,-7.8785
-1.1590,-8.3758
-1.1185,-8.0808
-1.0780,-7.4058
-1.0376,-7.2585
-0.9971,-7.8749
-0.9567,-7.9497
-0.9162,-7.3141
-0.8757,-7.7819
-0.8353,-7.0967
-0.7948,-7.4648
-0.7544,-8.4428
-0.7139,-6.9732
-0.6734,-7.6263
-0.6330,-6.8455
-0.5925,-6.8869
-0.5521,-7.7953
-0.5116,-8.4810
-0.4711,-7.7771
-0.4307,-6.6825
-0.3902,-8.1227
-0.3498,-6.7636
-0.3093,-8.3446
-0.2688,-8.1129
-0.2284,-7.5516
-0.1879,-7.6729
-0.1474,-7.0875
-0.1070,-6.5304
-0.0665,-7.2740
-0.0261,-7.0067
0.0144,-7.9214
0.0549,-6.6428
0.0953,-8.0954
0.1358,-7.1132
0.1762,-8.1049
0.2167,-7.7389
0.2572,-6.8235
0.2976,-7.3985
0.3381,-6.6958
0.3785,-8.0610
0.4190,-6.4568
0.4595,-7.3317
0.4999,-7.4127
0.5404,-6.5135
0.5808,-6.3775
0.6213,-7.7035
0.6618,-6.1699
0.7022,-6.1745
0.7427,-7.1402
0.7831,-6.2674
0.8236,-6.9134
0.8641,-7.6853
0.9045,-7.0862
0.9450,-6.9189
0.9854,-7.3993
1.0259,-7.0930
1.0664,-6.5050
1.1068,-7.7036
1.1473,-6.5339
1.1877,-6.6023
1.2282,-6.1250
1.2687,-7.5715
1.3091,-5.9643
1.3496,-6.3985
1.3900,-6.4572
1.4305,-6.7991
1.4710,-6.4462
1.5114,-6.6743
1.5519,-6.2976
1.5923,-6.7595
1.6328,-7.3523
1.6733,-7.0850
1.7137,-7.3951
1.7542,-6.1787
1.7946,-6.2412
1.8351,-7.3191
1.8756,-6.4955
1.9160,-6.4160
1.9565,-6.0293
