Data Info 1,Data info 2
3.5318,1.9877
3.6165,1.6919
3.7013,1.8566
3.7861,1.9482
3.8708,2.5894
3.9556,1.6304
4.0404,2.5423
4.1251,1.4184
4.2099,1.8597
4.2946,1.1408
4.3794,1.4274
4.4642,1.6081
4.5489,2.4710
4.6337,2.5600
4.7184,1.6713
4.8032,2.3779
4.8880,2.0854
4.9727,1.6300
5.0575,2.4815
5.1422,2.4647
5.2270,1.1784
5.3118,0.9589
5.3965,1.0519
5.4813,2.2075
5.5660,1.9175
5.6508,2.1160
5.7356,1.4929
5.8203,1.4255
5.9051,1.5782
5.9899,1.3909
6.0746,1.5710
6.1594,1.6617
6.2441,0.4886
6.3289,0.5259
6.4137,1.1547
6.4984,1.3057
6.5832,1.1734
6.6679,0.4293
6.7527,1.0509
6.8375,1.1399
6.9222,1.6542
7.0070,1.0236
7.0917,1.0912
7.1765,1.2643
7.2613,1.1627
7.3460,1.0644
7.4308,0.3129
7.5155,1.0944
7.6003,0.3138
7.6851,0.1282
7.7698,0.4648
7.8546,0.3656
7.9394,0.1922
8.0241,0.4462
8.1089,0.2201
8.1936,0.1132
8.2784,0.3419
8.3632,1.4344
8.4479,0.0805
8.5327,-0.2801
8.6174,-0.2103
8.7022,0.9668
8.7870,0.4162
8.8717,0.4865
8.9565,-0.1216
9.0412,0.9955
9.1260,-0.2288
9.2108,-0.3799
9.2955,0.1623
9.3803,-0.4841
9.4650,-0.1700
9.5498,-0.3623
9.6346,-0.1493
9.7193,0.8295
9.8041,0.0408
9.8889,0.2925
9.9736,-0.6661
10.0584,-0.6018
10.1431,0.5082
10.2279,-0.3449
10.3127,-0.6302
10.3974,-0.1862
10.4822,-0.0341
10.5669,0.0119
10.6517,-0.1106
10.7365,0.6942
10.8212,-0.2674
10.9060,0.0208
10.9907,-1.0646
11.0755,-0.9487
