Data Info 1,Data info 2
-2.7152,-3.1178
-2.6099,-1.9767
-2.5045,-3.0716
-2.3992,-2.1666
-2.2939,-1.9469
-2.1886,-2.1095
-2.0832,-1.6920
-1.9779,-2.1655
-1.8726,-2.1303
-1.7673,-1.6030
-1.6619,-2.3751
-1.5566,-1.4929
-1.4513,-1.4392
-1.3460,-1.5749
-1.2406,-1.4353
-1.1353,-1.2917
-1.0300,-2.6025
-0.9246,-2.3047
-0.8193,-2.0163
-0.7140,-1.5894
-0.6087,-1.0832
-0.5033,-2.3439
-0.3980,-2.1205
-0.2927,-2.1596
-0.1874,-2.1097
-0.0820,-1.2381
0.0233,-2.2039
0.1286,-1.2448
0.2339,-1.6048
0.3393,-0.7506
0.4446,-0.9975
0.5499,-0.7749
0.6552,-1.2338
0.7606,-1.8066
0.8659,-1.3019
0.9712,-1.5519
1.0765,-0.9913
1.1819,-0.4470
1.2872,-0.3545
1.3925,-1.4229
1.4978,-0.9030
1.6032,-0.3973
1.7085,-0.1471
1.8138,-1.2384
1.9191,-0.9439
2.0245,-0.8426
2.1298,-1.2431
2.2351,-0.4448
2.3404,-0.3897
2.4458,-0.4251
2.5511,-0.9075
2.6564,-0.2011
2.7617,-0.8277
2.8671,-0.9537
2.9724,-0.5709
3.0777,0.1587
3.1830,-0.8112
3.2884,-0.4188
3.3937,-0.5654
3.4990,0.4311
3.6043,-0.3657
3.7097,0.6280
3.8150,-0.1521
3.9203,0.2429
4.0257,0.1219
4.1310,0.5043
4.2363,-0.1414
4.3416,0.0223
4.4470,0.3964
4.5523,0.3596
