Data Info 1,Data info 2
0.9718,0.6862
1.0615,0.6328
1.1513,0.6779
1.2410,0.4410
1.3308,0.0354
1.4205,-0.0756
1.5103,-0.1341
1.6000,-0.4170
1.6897,-0.2837
1.7795,-0.8080
1.8692,-0.7486
1.9590,-0.9081
2.0487,-1.1375
2.1385,-1.2605
2.2282,-1.2561
2.3180,-1.4757
2.4077,-1.8930
2.4975,-1.9319
2.5872,-1.9944
2.6770,-2.1807
2.7667,-2.4442
2.8565,-2.2429
2.9462,-2.6257
3.0360,-2.9398
3.1257,-3.0716
3.2155,-3.1477
3.3052,-3.1403
3.3950,-3.5326
3.4847,-3.6688
3.5745,-3.5257
3.6642,-3.8778
3.7540,-4.0726
3.8437,-4.1110
3.9335,-4.1708
4.0232,-4.3283
4.1130,-4.4629
4.2027,-4.5733
4.2925,-4.9456
4.3822,-5.0821
4.4720,-5.2898
4.5617,-5.4201
4.6515,-5.5799
4.7412,-5.6328
4.8310,-5.9299
4.9207,-6.1714
5.0105,-6.1434
5.1002,-6.5131
5.1900,-6.3902
5.2797,-6.6118
5.3695,-6.5682
5.4592,-6.8877
5.5490,-7.2125
5.6387,-7.3682
5.7285,-7.5461
5.8182,-7.5955
5.9080,-7.5920
5.9977,-7.7625
6.0875,-7.8191
6.1772,-8.3513
6.2670,-8.2217
