Data Info 1,Data info 2
-4.9995,-7.5896
-4.9010,-6.4961
-4.8024,-7.5690
-4.7038,-7.3571
-4.6053,-6.0847
-4.5067,-4.8832
-4.4082,-4.9556
-4.3096,-4.8785
-4.2110,-5.3727
-4.1125,-4.7051
-4.0139,-4.7367
-3.9154,-6.3617
-3.8168,-6.4351
-3.7182,-5.7259
-3.6197,-5.3958
-3.5211,-5.1747
-3.4226,-5.1227
-3.3240,-5.0938
-3.2254,-5.3453
-3.1269,-4.3128
-3.0283,-4.7081
-2.9298,-4.9327
-2.8312,-3.7791
-2.7326,-4.7511
-2.6341,-5.6079
-2.5355,-5.6229
-2.4369,-4.6510
-2.3384,-3.8797
-2.2398,-3.1703
-2.1413,-5.3522
-2.0427,-5.1854
-1.9441,-5.0482
-1.8456,-3.9082
-1.7470,-3.8262
-1.6485,-3.3826
-1.5499,-2.9025
-1.4513,-3.8547
-1.3528,-2.7933
-1.2542,-2.9257
-1.1557,-2.9050
-1.0571,-2.7532
-0.9585,-3.6892
-0.8600,-3.5612
-0.7614,-4.1543
-0.6629,-4.1040
-0.5643,-1.9860
-0.4657,-2.7862
-0.3672,-2.8051
-0.2686,-3.3995
-0.1700,-2.4690
-0.0715,-3.2707
0.0271,-2.0321
0.1256,-3.6191
0.2242,-3.5291
0.3228,-1.5778
0.4213,-2.2832
0.5199,-2.7464
0.6184,-3.2268
0.7170,-3.2180
0.8156,-3.3369
0.9141,-2.5549
1.0127,-2.9158
1.1112,-1.3116
1.2098,-1.4095
1.3084,-2.0247
1.4069,-0.7314
1.5055,-2.4095
1.6040,-1.7287
1.7026,-1.6866
1.8012,-2.4482
1.8997,-1.9368
1.9983,-0.3872
2.0969,-0.6547
2.1954,-1.0027
2.2940,-1.2667
2.3925,-0.8499
2.4911,0.0083
2.5897,-1.7747
2.6882,-0.1887
2.7868,-0.0511
2.8853,-1.5097
2.9839,0.3019
3.0825,0.7588
3.1810,-0.0130
3.2796,-0.5426
3.3781,0.9936
3.4767,-0.3643
3.5753,0.6551
3.6738,-1.1954
3.7724,1.0307
3.8709,1.3773
3.9695,0.7702
4.0681,0.4858
4.1666,1.3461
4.2652,0.3279
4.3638,0.1520
4.4623,0.2936
4.5609,0.4007
4.6594,-0.1427
4.7580,-0.2144
