Data Info 1,Data info 2
-3.5959,22.0512
-3.5516,21.9651
-3.5074,22.0075
-3.4631,21.6609
-3.4189,20.8782
-3.3746,21.0866
-3.3304,21.7635
-3.2861,21.5455
-3.2419,21.6811
-3.1976,22.3283
-3.1534,20.6094
-3.1091,21.4622
-3.0649,21.5684
-3.0206,20.7416
-2.9763,20.5076
-2.9321,21.8456
-2.8878,21.6790
-2.8436,21.7492
-2.7993,21.9755
-2.7551,21.2246
-2.7108,21.3736
-2.6666,21.2351
-2.6223,21.2463
-2.5781,20.1413
-2.5338,20.3475
-2.4896,21.0357
-2.4453,20.0241
-2.4011,20.3557
-2.3568,21.2977
-2.3126,20.2790
-2.2683,21.1096
-2.2241,20.1406
-2.1798,20.1843
-2.1355,20.7425
-2.0913,21.2508
-2.0470,19.9611
-2.0028,20.7315
-1.9585,20.9330
-1.9143,20.8394
-1.8700,20.2053
-1.8258,20.7128
-1.7815,19.7782
-1.7373,20.0187
-1.6930,19.4023
-1.6488,20.0926
-1.6045,19.4805
-1.5603,19.1580
-1.5160,19.3038
-1.4718,19.3644
-1.4275,19.6035
-1.3833,20.2877
-1.3390,18.9619
-1.2947,19.4902
-1.2505,19.1777
-1.2062,19.6706
-1.1620,19.5985
-1.1177,18.7584
-1.0735,20.2445
-1.0292,19.1564
-0.9850,19.7288
-0.9407,19.0106
-0.8965,19.3722
-0.8522,19.2956
-0.8080,19.6565
-0.7637,19.5020
-0.7195,18.8457
-0.6752,18.4854
-0.6310,19.6811
-0.5867,18.6061
-0.5425,18.2453
-0.4982,18.1673
-0.4539,18.9563
-0.4097,19.5772
-0.3654,19.2877
-0.3212,19.0783
-0.2769,18.8178
-0.2327,17.9462
-0.1884,17.9754
-0.1442,19.0892
-0.0999,18.4414
-0.0557,18.7887
-0.0114,18.9403
0.0328,17.9811
0.0771,18.1999
0.1213,19.0316
0.1656,17.7301
0.2098,17.4852
0.2541,19.0805
0.2983,19.0386
0.3426,19.0281
0.3869,18.8503
0.4311,17.9446
0.4754,17.3675
0.5196,17.3032
0.5639,17.6550
0.6081,18.8786
0.6524,17.0951
0.6966,17.7672
0.7409,18.5397
0.7851,17.3912
0.8294,17.3536
0.8736,17.0879
0.9179,17.7565
0.9621,17.0755
1.0064,17.8385
1.0506,17.1217
1.0949,18.1487
1.1391,17.0673
1.1834,17.0977
1.2277,17.8690
1.2719,17.5238
1.3162,17.7055
1.3604,16.7835
1.4047,17.1696
1.4489,17.9819
1.4932,17.6489
1.5374,17.3159
1.5817,16.8554
1.6259,16.9303
1.6702,17.2912
1.7144,16.9115
1.7587,16.8365
1.8029,16.4960
1.8472,17.6795
1.8914,17.3807
1.9357,16.8616
1.9799,15.9717
2.0242,15.9233
2.0685,17.3362
2.1127,17.3348
2.1570,16.0216
2.2012,17.0276
2.2455,16.5656
2.2897,15.6730
2.3340,16.5393
2.3782,16.6017
2.4225,15.5913
2.4667,15.9201
2.5110,16.8728
2.5552,16.2870
