Data Info 1,Data info 2
-2.5268,-23.3041
-2.4167,-22.7103
-2.3067,-23.2313
-2.1967,-23.0599
-2.0867,-22.5352
-1.9767,-23.3328
-1.8667,-22.7821
-1.7567,-23.3577
-1.6467,-23.2237
-1.5366,-22.8917
-1.4266,-23.0925
-1.3166,-23.2591
-1.2066,-22.1502
-1.0966,-23.1798
-0.9866,-22.1677
-0.8766,-22.1625
-0.7665,-22.3918
-0.6565,-22.6151
-0.5465,-22.3593
-0.4365,-22.2798
-0.3265,-22.2567
-0.2165,-22.9571
-0.1065,-22.4751
0.0036,-22.3393
0.1136,-22.6532
0.2236,-22.5201
0.3336,-22.0489
0.4436,-22.3870
0.5536,-22.5541
0.6636,-23.0136
0.7737,-22.0407
0.8837,-22.9053
0.9937,-22.6967
1.1037,-22.0886
1.2137,-22.8750
1.3237,-21.9629
1.4337,-22.8014
1.5438,-22.2073
1.6538,-22.2855
1.7638,-22.8184
1.8738,-22.4731
1.9838,-22.2480
2.0938,-23.0043
2.2038,-22.5910
2.3139,-21.9758
2.4239,-21.7732
2.5339,-22.1305
2.6439,-22.5841
2.7539,-22.5951
2.8639,-22.1444
2.9739,-22.9027
3.0840,-22.6792
3.1940,-21.8678
3.3040,-22.5390
3.4140,-21.7858
3.5240,-22.4055
3.6340,-22.8046
3.7440,-21.7560
3.8541,-22.3582
3.9641,-22.3935
4.0741,-22.3218
4.1841,-21.7577
4.2941,-22.7497
4.4041,-22.0098
4.5141,-22.4613
4.6242,-21.8749
4.7342,-21.6163
4.8442,-22.0228
4.9542,-21.9299
5.0642,-22.3672
