Data Info 1,Data info 2
1.8235,-11.3812
1.9439,-11.4499
2.0643,-11.2844
2.1847,-11.7325
2.3051,-11.5516
2.4254,-11.8749
2.5458,-12.2393
2.6662,-12.1165
2.7866,-12.2942
2.9070,-12.4006
3.0274,-12.8060
3.1478,-13.0384
3.2682,-13.3300
3.3886,-12.9183
3.5089,-13.5214
3.6293,-13.4880
3.7497,-13.4077
3.8701,-13.3546
3.9905,-14.0172
4.1109,-14.0799
4.2313,-13.9239
4.3517,-14.4125
4.4721,-14.3497
4.5924,-14.5186
4.7128,-14.5243
4.8332,-14.4249
4.9536,-15.0144
5.0740,-15.0555
5.1944,-14.9027
5.3148,-15.6057
5.4352,-15.6080
5.5556,-15.7736
5.6760,-15.8231
5.7963,-15.7911
5.9167,-15.8677
6.0371,-15.7288
6.1575,-16.3457
6.2779,-16.8159
6.3983,-16.8861
6.5187,-16.9061
6.6391,-16.5876
6.7595,-17.2719
6.8798,-17.1549
7.0002,-17.0541
7.1206,-17.5094
7.2410,-17.6730
7.3614,-17.5073
7.4818,-17.6942
7.6022,-18.3341
7.7226,-17.6322
