Data Info 1,Data info 2
-3.2743,5.9502
-3.1451,4.5292
-3.0159,5.9899
-2.8866,5.5719
-2.7574,4.5815
-2.6282,5.4444
-2.4989,5.1117
-2.3697,3.6547
-2.2405,3.9548
-2.1112,3.8067
-1.9820,4.5258
-1.8528,4.4357
-1.7235,3.3464
-1.5943,2.8998
-1.4651,3.6093
-1.3358,3.1068
-1.2066,2.5922
-1.0774,3.4432
-0.9481,3.4115
-0.8189,2.8107
-0.6897,1.6765
-0.5604,2.0452
-0.4312,1.6072
-0.3020,2.6113
-0.1727,1.3232
-0.0435,1.1982
0.0857,1.8509
0.2150,1.7054
0.3442,1.9465
0.4734,0.3163
0.6027,1.6907
0.7319,0.7223
0.8611,-0.2276
0.9904,0.5965
1.1196,-0.4427
1.2488,0.0354
1.3781,0.6851
1.5073,-0.6933
1.6365,0.0979
1.7658,-0.4255
1.8950,0.1846
2.0242,-0.1604
2.1535,-0.7360
2.2827,-1.1221
2.4119,-1.4058
2.5412,-0.9334
2.6704,-0.7777
2.7996,-1.4655
2.9289,-2.2861
3.0581,-2.3761
3.1873,-2.0863
3.3166,-1.8650
3.4458,-1.9489
3.5750,-2.6272
3.7042,-2.1813
3.8335,-2.6322
3.9627,-2.6365
4.0919,-3.9999
4.2212,-2.9339
4.3504,-3.9423
4.4796,-3.1725
4.6089,-4.5142
4.7381,-4.0686
4.8673,-3.7491
4.9966,-4.3184
5.1258,-4.3131
5.2550,-3.9899
5.3843,-4.3096
5.5135,-4.3606
5.6427,-4.8811
