Data Info 1,Data info 2
11.4976,-13.6806
11.5676,-12.5535
11.6376,-13.1056
11.7077,-17.0468
11.7777,-11.5940
11.8477,-11.6240
11.9178,-13.0552
11.9878,-13.5959
12.0578,-15.9748
12.1279,-14.4655
12.1979,-12.8853
12.2679,-16.2944
12.3380,-13.2314
12.4080,-12.5394
12.4780,-12.3466
12.5481,-15.2512
12.6181,-14.4096
12.6881,-13.7935
12.7582,-14.4324
12.8282,-17.5260
12.8982,-15.5798
12.9683,-14.7347
13.0383,-15.0324
13.1083,-15.4738
13.1784,-14.4254
13.2484,-15.0680
13.3184,-16.6705
13.3885,-13.5792
13.4585,-15.1306
13.5285,-15.4497
13.5986,-15.5910
13.6686,-13.6859
13.7386,-15.1043
13.8087,-14.0089
13.8787,-14.4671
13.9487,-17.4384
14.0188,-18.5399
14.0888,-19.5006
14.1588,-15.2341
14.2289,-15.0139
14.2989,-14.6774
14.3689,-17.7526
14.4390,-16.1372
14.5090,-16.4865
14.5790,-20.1639
14.6491,-15.5179
14.7191,-15.8320
14.7891,-18.3541
14.8592,-16.9991
14.9292,-15.1721
14.9992,-16.6718
15.0693,-16.5846
15.1393,-17.0257
15.2093,-16.4498
15.2794,-17.2880
15.3494,-18.3203
15.4194,-20.3951
15.4895,-20.1193
15.5595,-18.0734
15.6295,-16.9771
15.6996,-19.1451
15.7696,-17.0578
15.8396,-20.8491
15.9097,-20.1222
15.9797,-16.7519
16.0497,-16.5067
16.1198,-21.5644
16.1898,-16.7446
16.2598,-18.1366
16.3299,-20.8075
16.3999,-21.0319
16.4700,-17.5401
16.5400,-21.5132
16.6100,-17.6174
16.6801,-22.0426
16.7501,-20.4410
16.8201,-22.0553
16.8902,-21.1669
16.9602,-18.1292
17.0302,-22.6904
