Data Info 1,Data info 2
2.0578,-15.2023
2.1183,-14.7627
2.1789,-15.0499
2.2394,-15.2746
2.3000,-14.7725
2.3606,-15.2816
2.4211,-15.4732
2.4817,-14.7801
2.5422,-15.0941
2.6028,-15.4647
2.6633,-15.3012
2.7239,-15.1976
2.7845,-15.3693
2.8450,-14.7194
2.9056,-15.1116
2.9661,-15.4367
3.0267,-15.3131
3.0873,-14.5574
3.1478,-15.0958
3.2084,-14.8517
3.2689,-14.9514
3.3295,-15.4286
3.3901,-14.5465
3.4506,-15.3878
3.5112,-14.6587
3.5717,-14.7060
3.6323,-14.7277
3.6928,-15.2902
3.7534,-15.2438
3.8140,-15.2787
3.8745,-15.2912
3.9351,-15.5003
3.9956,-14.8539
4.0562,-15.4278
4.1168,-15.0581
4.1773,-14.6238
4.2379,-15.4479
4.2984,-15.0030
4.3590,-14.8114
4.4196,-14.6256
4.4801,-15.4313
4.5407,-14.9871
4.6012,-15.4184
4.6618,-14.6101
4.7223,-15.3186
4.7829,-15.2942
4.8435,-15.1146
4.9040,-14.8481
4.9646,-15.4138
5.0251,-15.0996
5.0857,-14.8411
5.1463,-14.9728
5.2068,-14.5777
5.2674,-15.1238
5.3279,-14.8206
5.3885,-15.2988
5.4491,-14.7539
5.5096,-15.1432
5.5702,-14.4838
5.6307,-15.0736
5.6913,-14.4951
5.7518,-14.5470
5.8124,-14.9286
5.8730,-14.6016
5.9335,-15.1421
5.9941,-15.3799
6.0546,-15.1584
6.1152,-14.4179
6.1758,-14.7299
6.2363,-14.9531
6.2969,-14.8943
6.3574,-15.2433
6.4180,-14.5470
6.4785,-14.8224
6.5391,-14.4802
6.5997,-14.8525
6.6602,-14.5730
6.7208,-14.5126
6.7813,-15.0242
6.8419,-14.7176
6.9025,-15.1785
6.9630,-14.3868
7.0236,-14.6251
7.0841,-15.0143
7.1447,-15.1625
7.2053,-14.6634
7.2658,-14.5002
7.3264,-14.9944
7.3869,-14.8667
7.4475,-14.4623
7.5080,-15.2695
7.5686,-15.2208
7.6292,-15.3063
7.6897,-14.6310
7.7503,-14.6961
7.8108,-14.8438
7.8714,-14.6207
7.9320,-14.8901
7.9925,-15.2310
8.0531,-14.3893
8.1136,-14.9696
8.1742,-14.9532
8.2348,-14.4222
8.2953,-15.2248
8.3559,-15.1599
8.4164,-14.5917
8.4770,-14.4741
8.5375,-14.4115
8.5981,-14.7345
8.6587,-14.5216
8.7192,-14.3366
8.7798,-14.5400
8.8403,-14.5892
8.9009,-14.4450
8.9615,-14.4786
9.0220,-14.4176
9.0826,-14.3714
9.1431,-14.5623
9.2037,-14.3592
9.2642,-14.9931
9.3248,-14.2957
9.3854,-15.0209
9.4459,-14.5375
9.5065,-14.4210
9.5670,-15.1911
9.6276,-14.4635
9.6882,-14.8464
9.7487,-14.5332
9.8093,-14.7576
9.8698,-15.2165
