Data Info 1,Data info 2
-8.2086,0.6871
-8.1134,3.4154
-8.0183,3.2092
-7.9231,3.5299
-7.8279,2.3079
-7.7327,1.8207
-7.6375,2.4363
-7.5423,1.1703
-7.4472,0.6996
-7.3520,3.7701
-7.2568,-0.3025
-7.1616,2.2713
-7.0664,1.2079
-6.9712,0.6966
-6.8761,-0.0909
-6.7809,2.6465
-6.6857,2.3500
-6.5905,3.5822
-6.4953,2.6696
-6.4002,2.4755
-6.3050,2.8987
-6.2098,2.9839
-6.1146,3.4455
-6.0194,1.8201
-5.9242,1.6845
-5.8291,-0.4375
-5.7339,-0.3556
-5.6387,-0.4479
-5.5435,2.0698
-5.4483,1.4037
-5.3531,0.5044
-5.2580,1.6372
-5.1628,3.1043
-5.0676,2.5289
-4.9724,1.7405
-4.8772,2.6490
-4.7820,-0.2582
-4.6869,1.2575
-4.5917,-0.1126
-4.4965,0.8537
-4.4013,-0.6313
-4.3061,1.2706
-4.2109,1.3727
-4.1158,0.7167
-4.0206,1.4315
-3.9254,1.4786
-3.8302,2.4406
-3.7350,2.2631
-3.6399,0.8734
-3.5447,1.9763
-3.4495,-0.2046
-3.3543,-0.7001
-3.2591,0.9387
-3.1639,2.3117
-3.0688,-1.4426
-2.9736,-0.1864
-2.8784,-0.5839
-2.7832,-0.1352
-2.6880,1.8804
-2.5928,0.3945
-2.4977,1.6246
-2.4025,1.8244
-2.3073,0.7446
-2.2121,1.7684
-2.1169,-0.6567
-2.0217,-1.6322
-1.9266,-1.3128
-1.8314,-1.7493
-1.7362,-0.1903
-1.6410,-1.2099
-1.5458,0.3787
-1.4506,0.8885
-1.3555,1.0788
-1.2603,0.0545
-1.1651,-0.5001
-1.0699,0.6132
-0.9747,-2.1346
-0.8795,-1.0976
-0.7844,-0.8337
-0.6892,1.5223
-0.5940,-1.3279
-0.4988,1.0556
-0.4036,0.7574
-0.3085,-1.8262
-0.2133,1.2189
-0.1181,1.2535
-0.0229,0.8625
0.0723,-1.6093
0.1675,-1.5812
0.2626,-2.5077
0.3578,0.9310
0.4530,-0.8517
0.5482,-0.1527
0.6434,-0.5478
0.7386,-0.9098
0.8337,1.3295
0.9289,0.8300
1.0241,-2.0668
1.1193,-1.5626
1.2145,-1.3481
