Data Info 1,Data info 2
-4.8835,0.4649
-4.8132,0.0404
-4.7430,2.1707
-4.6727,0.2943
-4.6025,1.7339
-4.5322,1.2215
-4.4620,0.6234
-4.3917,1.3743
-4.3215,-0.3768
-4.2512,-0.3134
-4.1810,-0.0522
-4.1107,1.4619
-4.0405,0.5449
-3.9702,-0.6262
-3.9000,-0.0426
-3.8297,0.1049
-3.7595,0.9971
-3.6893,-0.9077
-3.6190,0.3446
-3.5488,0.6070
-3.4785,0.4027
-3.4083,0.3463
-3.3380,-0.9433
-3.2678,0.3746
-3.1975,0.2766
-3.1273,-0.6628
-3.0570,-1.7669
-2.9868,-0.8654
-2.9165,-1.8242
-2.8463,-0.4889
-2.7760,-1.4377
-2.7058,-0.4472
-2.6355,-1.3887
-2.5653,-2.3262
-2.4950,-1.4714
-2.4248,-2.0689
-2.3545,-2.6163
-2.2843,-1.6238
-2.2140,-3.1608
-2.1438,-3.0247
-2.0735,-1.4344
-2.0033,-3.2473
-1.9331,-3.0228
-1.8628,-2.5761
-1.7926,-2.6991
-1.7223,-2.7510
-1.6521,-3.1590
-1.5818,-3.9590
-1.5116,-1.7911
-1.4413,-3.6627
-1.3711,-1.9295
-1.3008,-3.6329
-1.2306,-3.5840
-1.1603,-3.6925
-1.0901,-2.7109
-1.0198,-3.5887
-0.9496,-2.6726
-0.8793,-4.7910
-0.8091,-3.2777
-0.7388,-3.3956
-0.6686,-2.9634
-0.5983,-4.1100
-0.5281,-4.4850
-0.4578,-4.8976
-0.3876,-4.8208
-0.3174,-4.4543
-0.2471,-3.7227
-0.1769,-4.6510
-0.1066,-4.1565
-0.0364,-3.4599
0.0339,-5.7193
0.1041,-4.5328
0.1744,-4.6788
0.2446,-5.9906
0.3149,-5.4761
0.3851,-6.3480
0.4554,-4.0919
0.5256,-5.7855
0.5959,-4.5646
0.6661,-5.2202
0.7364,-6.0657
0.8066,-6.5305
0.8769,-5.9094
0.9471,-5.3420
1.0174,-6.3172
1.0876,-6.9549
1.1579,-7.1499
1.2281,-7.3511
1.2984,-6.5880
1.3686,-6.7775
