Data Info 1,Data info 2
-4.3347,8.0350
-4.2708,8.1807
-4.2068,8.5127
-4.1429,6.6160
-4.0790,8.2793
-4.0150,7.9053
-3.9511,8.1153
-3.8871,8.2202
-3.8232,6.4906
-3.7593,7.6775
-3.6953,7.2951
-3.6314,7.7451
-3.5674,7.5439
-3.5035,6.6919
-3.4396,6.9966
-3.3756,6.0373
-3.3117,7.3862
-3.2477,6.7613
-3.1838,6.8384
-3.1199,7.1726
-3.0559,6.2288
-2.9920,7.3248
-2.9280,6.3116
-2.8641,6.6359
-2.8002,6.3321
-2.7362,6.9895
-2.6723,4.8921
-2.6083,5.4507
-2.5444,5.1649
-2.4805,5.8679
-2.4165,5.2714
-2.3526,6.2676
-2.2886,6.3904
-2.2247,6.0477
-2.1608,6.5078
-2.0968,5.3340
-2.0329,4.9897
-1.9689,5.5801
-1.9050,5.0245
-1.8411,5.1929
-1.7771,4.8930
-1.7132,5.6969
-1.6492,5.1334
-1.5853,4.1438
-1.5214,4.7112
-1.4574,5.1071
-1.3935,3.7165
-1.3295,4.4909
-1.2656,4.1254
-1.2017,4.8253
-1.1377,5.3099
-1.0738,3.7923
-1.0098,4.0080
-0.9459,3.1877
-0.8820,3.8111
-0.8180,4.8192
-0.7541,2.8173
-0.6901,3.9839
-0.6262,3.9048
-0.5623,3.1349
-0.4983,2.6880
-0.4344,3.0576
-0.3704,2.5434
-0.3065,3.5848
-0.2426,3.0596
-0.1786,4.0943
-0.1147,2.3816
-0.0507,2.5995
0.0132,1.9646
0.0771,4.0246
0.1411,2.7804
0.2050,2.2687
0.2690,3.6027
0.3329,3.1583
0.3968,2.4076
0.4608,1.4994
0.5247,2.4478
0.5887,2.3832
0.6526,2.6982
0.7165,2.5348
0.7805,3.1969
0.8444,1.3459
0.9084,2.5762
0.9723,1.4468
1.0362,2.5325
1.1002,2.7245
1.1641,2.4020
1.2281,0.6329
1.2920,2.4569
1.3559,2.3493
1.4199,2.0836
1.4838,0.8767
1.5478,2.0635
1.6117,1.3972
1.6756,0.9031
1.7396,1.4225
1.8035,1.8464
1.8675,0.9971
1.9314,0.7472
1.9953,0.3510
2.0593,0.5935
2.1232,1.5788
2.1872,0.2091
2.2511,1.5194
2.3150,1.4147
2.3790,0.9958
2.4429,1.2819
2.5069,-0.3068
2.5708,-0.2624
2.6347,0.0142
