Data Info 1,Data info 2
2.0806,8.4234
2.1437,8.7286
2.2068,8.2597
2.2700,8.8853
2.3331,8.8237
2.3962,9.1733
2.4593,9.1480
2.5224,8.4114
2.5856,8.4173
2.6487,9.3359
2.7118,9.3300
2.7749,9.0372
2.8380,8.6766
2.9012,8.8087
2.9643,9.2267
3.0274,9.2999
3.0905,8.8601
3.1536,9.5581
3.2168,9.3044
3.2799,9.1795
3.3430,9.2231
3.4061,9.3901
3.4692,9.4958
3.5324,9.6780
3.5955,9.3733
3.6586,9.9951
3.7217,9.4999
3.7848,9.7393
3.8480,10.2602
3.9111,10.0099
3.9742,9.6415
4.0373,9.9190
4.1004,9.6589
4.1636,10.4441
4.2267,9.7584
4.2898,9.8066
4.3529,10.0640
4.4160,10.2723
4.4792,10.4821
4.5423,10.0198
4.6054,10.5899
4.6685,10.8046
4.7316,10.1053
4.7948,10.4194
4.8579,10.8865
4.9210,10.9006
4.9841,10.2883
5.0472,10.7259
5.1104,10.9434
5.1735,10.2437
5.2366,10.3456
5.2997,10.4492
5.3628,11.0762
5.4260,10.4995
5.4891,10.7129
5.5522,11.3422
5.6153,10.8863
5.6784,10.5526
5.7416,11.1556
5.8047,11.4806
5.8678,11.3437
5.9309,11.1452
5.9940,11.5854
6.0572,11.3626
6.1203,10.9617
6.1834,10.8996
6.2465,11.2455
6.3096,11.1596
6.3728,11.0590
6.4359,11.8427
6.4990,11.4505
6.5621,11.3148
6.6252,12.0063
6.6884,11.2760
6.7515,12.1384
6.8146,11.9464
6.8777,11.7144
6.9408,12.2746
7.0040,11.9269
7.0671,11.6062
7.1302,11.6010
7.1933,11.8156
7.2564,12.0766
7.3196,12.5494
7.3827,11.8316
7.4458,12.4129
7.5089,12.0837
7.5720,12.0173
7.6352,12.2985
7.6983,12.1591
