Data Info 1,Data info 2
-0.7900,23.0910
-0.6271,23.2566
-0.4642,23.6428
-0.3014,23.6013
-0.1385,23.9056
0.0244,23.8730
0.1872,24.0774
0.3501,24.3013
0.5130,24.7502
0.6758,24.4867
0.8387,24.6201
1.0015,24.9911
1.1644,25.1385
1.3273,25.0930
1.4901,25.6052
1.6530,25.7288
1.8159,25.9516
1.9787,25.7817
2.1416,26.0282
2.3045,26.0852
2.4673,26.2865
2.6302,26.6090
2.7931,26.4313
2.9559,26.6053
3.1188,27.1985
3.2817,26.9558
3.4445,27.4462
3.6074,27.1987
3.7703,27.4312
3.9331,27.5059
4.0960,27.9681
4.2589,27.9905
4.4217,28.2477
4.5846,28.2384
4.7475,28.6523
4.9103,28.5744
5.0732,29.0166
5.2361,29.0988
5.3989,29.1476
5.5618,29.4293
5.7246,29.3311
5.8875,29.7780
6.0504,29.7465
6.2132,30.0415
6.3761,30.2247
6.5390,30.3322
6.7018,30.1620
6.8647,30.4943
7.0276,30.4783
7.1904,30.9247
