Data Info 1,Data info 2
-2.5157,-10.5424
-2.4585,-10.7229
-2.4013,-10.2135
-2.3441,-11.2009
-2.2870,-10.8689
-2.2298,-10.7400
-2.1726,-10.2200
-2.1154,-11.0639
-2.0582,-10.8259
-2.0010,-11.0600
-1.9438,-10.7654
-1.8866,-10.1332
-1.8294,-10.4686
-1.7722,-10.9477
-1.7150,-10.0161
-1.6578,-10.5371
-1.6006,-9.9502
-1.5434,-10.0308
-1.4862,-9.9845
-1.4290,-10.0305
-1.3718,-9.9238
-1.3146,-10.6575
-1.2574,-10.9989
-1.2002,-10.4636
-1.1430,-10.5163
-1.0858,-10.6712
-1.0287,-9.8211
-0.9715,-10.3488
-0.9143,-10.7170
-0.8571,-10.0392
-0.7999,-9.9481
-0.7427,-10.8190
-0.6855,-9.8983
-0.6283,-9.8981
-0.5711,-9.9281
-0.5139,-9.5358
-0.4567,-9.8219
-0.3995,-10.7248
-0.3423,-10.2502
-0.2851,-10.0618
-0.2279,-10.6680
-0.1707,-10.3769
-0.1135,-10.1583
-0.0563,-10.1748
0.0009,-9.7571
0.0581,-10.5314
0.1153,-9.4644
0.1724,-10.4006
0.2296,-10.2872
0.2868,-9.7049
0.3440,-10.0656
0.4012,-9.3636
0.4584,-9.3898
0.5156,-10.3417
0.5728,-10.1627
0.6300,-9.8155
0.6872,-9.2793
0.7444,-10.1629
0.8016,-10.3650
0.8588,-9.6877
0.9160,-10.2832
0.9732,-9.8945
1.0304,-10.2988
1.0876,-9.1442
1.1448,-10.1724
1.2020,-9.4095
1.2592,-9.9304
1.3164,-9.4422
1.3736,-9.5860
1.4307,-9.0346
1.4879,-9.7066
1.5451,-9.1008
1.6023,-8.9256
1.6595,-10.0133
1.7167,-9.1574
1.7739,-10.0330
1.8311,-9.6668
1.8883,-9.6912
1.9455,-9.6503
2.0027,-8.7706
2.0599,-9.0351
2.1171,-8.9853
2.1743,-9.0477
2.2315,-9.2379
2.2887,-9.0697
2.3459,-8.7507
2.4031,-9.4473
2.4603,-8.7413
2.5175,-8.6182
2.5747,-9.5644
2.6318,-8.8186
2.6890,-8.5919
2.7462,-8.6262
2.8034,-8.5909
2.8606,-9.6402
2.9178,-9.4649
2.9750,-8.5860
3.0322,-8.5448
3.0894,-9.5360
3.1466,-8.4229
3.2038,-8.6408
3.2610,-8.7205
3.3182,-8.4392
3.3754,-9.4621
3.4326,-9.5202
3.4898,-8.3949
3.5470,-9.3355
3.6042,-8.6169
3.6614,-8.9344
3.7186,-8.4747
3.7758,-8.8236
3.8329,-8.9587
3.8901,-9.2855
3.9473,-9.2295
4.0045,-8.2887
4.0617,-9.3025
4.1189,-8.7706
4.1761,-9.2627
4.2333,-8.9450
4.2905,-8.9543
