Data Info 1,Data info 2
-5.0250,-10.5944
-4.8933,-12.2563
-4.7616,-12.1081
-4.6299,-12.6018
-4.4983,-11.9849
-4.3666,-12.4781
-4.2349,-12.8821
-4.1032,-11.9654
-3.9715,-11.3989
-3.8398,-12.6029
-3.7081,-12.5380
-3.5764,-13.5240
-3.4447,-13.5019
-3.3131,-12.4624
-3.1814,-12.3511
-3.0497,-12.4770
-2.9180,-12.2756
-2.7863,-13.3605
-2.6546,-13.4204
-2.5229,-14.0292
-2.3912,-12.0049
-2.2595,-11.9952
-2.1278,-12.9969
-1.9962,-12.4203
-1.8645,-13.6877
-1.7328,-12.3158
-1.6011,-13.6782
-1.4694,-12.2832
-1.3377,-12.4747
-1.2060,-13.8765
-1.0743,-14.6245
-0.9426,-13.5161
-0.8109,-14.2028
-0.6793,-14.8775
-0.5476,-13.4264
-0.4159,-14.9733
-0.2842,-13.6944
-0.1525,-12.9787
-0.0208,-13.7815
0.1109,-15.3206
0.2426,-14.0485
0.3743,-15.4508
0.5059,-15.7527
0.6376,-15.0856
0.7693,-14.0549
0.9010,-14.5198
1.0327,-14.0909
1.1644,-15.3542
1.2961,-15.6017
1.4278,-15.9947
1.5595,-15.6037
1.6912,-16.4572
1.8228,-15.5517
1.9545,-15.4324
2.0862,-16.0171
2.2179,-14.8565
2.3496,-16.8040
2.4813,-16.4559
2.6130,-15.2357
2.7447,-15.1552
