Data Info 1,Data info 2
0.0158,-8.9460
0.0628,-8.9829
0.1098,-9.0435
0.1568,-9.0993
0.2039,-9.1504
0.2509,-9.1972
0.2979,-9.2494
0.3450,-9.2971
0.3920,-9.3520
0.4390,-9.3984
0.4861,-9.4501
0.5331,-9.5094
0.5801,-9.5589
0.6272,-9.6077
0.6742,-9.6697
0.7212,-9.7237
0.7683,-9.7761
0.8153,-9.8239
0.8623,-9.8713
0.9093,-9.9192
0.9564,-9.9744
1.0034,-10.0299
1.0504,-10.0872
1.0975,-10.1348
1.1445,-10.1779
1.1915,-10.2404
1.2386,-10.2917
1.2856,-10.3356
1.3326,-10.3939
1.3797,-10.4435
1.4267,-10.5033
1.4737,-10.5408
1.5207,-10.5952
1.5678,-10.6588
1.6148,-10.7058
1.6618,-10.7500
1.7089,-10.8056
1.7559,-10.8632
1.8029,-10.9147
1.8500,-10.9575
1.8970,-11.0130
1.9440,-11.0613
1.9911,-11.1164
2.0381,-11.1688
2.0851,-11.2192
2.1322,-11.2671
2.1792,-11.3335
2.2262,-11.3760
2.2732,-11.4291
2.3203,-11.4807
2.3673,-11.5378
2.4143,-11.5863
2.4614,-11.6385
2.5084,-11.6950
2.5554,-11.7338
2.6025,-11.7861
2.6495,-11.8516
2.6965,-11.9032
2.7436,-11.9553
2.7906,-11.9998
2.8376,-12.0502
2.8846,-12.1030
2.9317,-12.1498
2.9787,-12.2080
3.0257,-12.2576
3.0728,-12.3135
3.1198,-12.3597
3.1668,-12.4222
3.2139,-12.4736
3.2609,-12.5140
3.3079,-12.5756
3.3550,-12.6163
3.4020,-12.6801
3.4490,-12.7327
3.4961,-12.7799
3.5431,-12.8371
3.5901,-12.8872
3.6371,-12.9433
3.6842,-12.9866
3.7312,-13.0332
3.7782,-13.0844
3.8253,-13.1360
3.8723,-13.1884
3.9193,-13.2494
3.9664,-13.3046
4.0134,-13.3447
4.0604,-13.4070
4.1075,-13.4516
4.1545,-13.5058
4.2015,-13.5535
4.2485,-13.6096
4.2956,-13.6624
4.3426,-13.7181
4.3896,-13.7707
4.4367,-13.8183
4.4837,-13.8665
4.5307,-13.9161
4.5778,-13.9749
4.6248,-14.0263
4.6718,-14.0780
4.7189,-14.1241
4.7659,-14.1836
4.8129,-14.2383
4.8600,-14.2830
4.9070,-14.3377
4.9540,-14.3843
5.0010,-14.4405
5.0481,-14.4929
5.0951,-14.5519
5.1421,-14.5926
5.1892,-14.6438
5.2362,-14.6971
5.2832,-14.7543
5.3303,-14.8053
5.3773,-14.8503
5.4243,-14.9071
5.4714,-14.9649
5.5184,-15.0102
5.5654,-15.0615
5.6124,-15.1091
5.6595,-15.1714
5.7065,-15.2155
5.7535,-15.2715
5.8006,-15.3222
5.8476,-15.3705
5.8946,-15.4219
5.9417,-15.4768
5.9887,-15.5361
6.0357,-15.5784
6.0828,-15.6358
