Data Info 1,Data info 2
0.2721,-7.5364
0.3438,-7.6148
0.4155,-7.6738
0.4872,-7.7899
0.5590,-7.8862
0.6307,-7.9510
0.7024,-8.0761
0.7742,-8.1621
0.8459,-8.2186
0.9176,-8.2830
0.9893,-8.4039
1.0611,-8.4838
1.1328,-8.5409
1.2045,-8.6348
1.2762,-8.8183
1.3480,-8.8799
1.4197,-8.9959
1.4914,-9.0754
1.5631,-9.1635
1.6349,-9.1856
1.7066,-9.3127
1.7783,-9.3816
1.8500,-9.4573
1.9218,-9.6113
1.9935,-9.6682
2.0652,-9.8053
2.1370,-9.8780
2.2087,-9.9970
2.2804,-10.0848
2.3521,-10.1158
2.4239,-10.2673
2.4956,-10.2874
2.5673,-10.4061
2.6390,-10.5120
2.7108,-10.6025
2.7825,-10.6849
2.8542,-10.8196
2.9259,-10.8760
2.9977,-10.9691
3.0694,-11.0601
3.1411,-11.1676
3.2128,-11.2524
3.2846,-11.2886
3.3563,-11.3912
3.4280,-11.5255
3.4998,-11.6393
3.5715,-11.6600
3.6432,-11.8022
3.7149,-11.9079
3.7867,-11.9249
3.8584,-12.0866
3.9301,-12.1219
4.0018,-12.2488
4.0736,-12.3260
4.1453,-12.4233
4.2170,-12.4646
4.2887,-12.6022
4.3605,-12.6860
4.4322,-12.7574
4.5039,-12.8863
4.5756,-12.9669
4.6474,-13.0227
4.7191,-13.1465
4.7908,-13.2478
4.8625,-13.3398
4.9343,-13.4610
5.0060,-13.5643
5.0777,-13.5615
5.1495,-13.6909
5.2212,-13.8306
5.2929,-13.9252
5.3646,-13.9226
5.4364,-14.0402
5.5081,-14.1686
5.5798,-14.2098
5.6515,-14.3756
5.7233,-14.4105
5.7950,-14.4769
5.8667,-14.6017
5.9384,-14.6580
6.0102,-14.8205
6.0819,-14.8423
6.1536,-14.9407
6.2253,-15.0513
6.2971,-15.2004
6.3688,-15.2202
6.4405,-15.3332
6.5123,-15.4231
6.5840,-15.4890
6.6557,-15.6396
6.7274,-15.7549
6.7992,-15.7783
6.8709,-15.8513
6.9426,-15.9319
7.0143,-16.0545
7.0861,-16.1523
7.1578,-16.2177
7.2295,-16.3598
7.3012,-16.4151
7.3730,-16.5336
7.4447,-16.5740
7.5164,-16.7217
7.5881,-16.7961
7.6599,-16.8890
7.7316,-17.0228
7.8033,-17.0337
7.8750,-17.1243
7.9468,-17.2653
8.0185,-17.3010
8.0902,-17.4017
