Data Info 1,Data info 2
-5.6144,1.5635
-5.5279,1.8431
-5.4413,3.5608
-5.3548,1.6013
-5.2683,3.8391
-5.1818,2.2454
-5.0952,2.1431
-5.0087,1.5560
-4.9222,4.0920
-4.8357,1.8593
-4.7491,1.8654
-4.6626,2.8730
-4.5761,3.9541
-4.4896,2.2361
-4.4030,4.5564
-4.3165,3.2712
-4.2300,3.1491
-4.1434,3.5152
-4.0569,3.6416
-3.9704,4.4853
-3.8839,4.7567
-3.7973,3.3426
-3.7108,3.4046
-3.6243,3.5131
-3.5378,3.7752
-3.4512,3.5277
-3.3647,5.0620
-3.2782,4.3291
-3.1917,4.7053
-3.1051,2.9685
-3.0186,3.8835
-2.9321,5.1352
-2.8456,3.0858
-2.7590,2.8246
-2.6725,3.4210
-2.5860,3.5110
-2.4994,3.0089
-2.4129,4.2108
-2.3264,4.8097
-2.2399,3.9484
-2.1533,3.5188
-2.0668,4.2207
-1.9803,3.2819
-1.8938,5.1843
-1.8072,4.8984
-1.7207,5.0884
-1.6342,4.2115
-1.5477,4.5694
-1.4611,5.9574
-1.3746,5.1685
-1.2881,4.8928
-1.2015,5.2333
-1.1150,4.6033
-1.0285,3.7911
-0.9420,5.4943
-0.8554,6.5906
-0.7689,5.9552
-0.6824,6.6589
-0.5959,5.8358
-0.5093,6.1080
-0.4228,5.6983
-0.3363,5.1720
-0.2498,5.2015
-0.1632,5.3334
-0.0767,4.8175
0.0098,7.0551
0.0963,6.9061
0.1829,5.3425
0.2694,4.7532
0.3559,5.9856
0.4425,7.1314
0.5290,5.8713
0.6155,5.5843
0.7020,7.2605
0.7886,7.3639
0.8751,4.8112
0.9616,7.6723
1.0481,5.4360
1.1347,6.5576
1.2212,5.1797
1.3077,5.2822
1.3942,5.2827
1.4808,7.7885
1.5673,6.6284
1.6538,5.3091
1.7403,5.7884
1.8269,6.3680
1.9134,6.9138
1.9999,6.2994
2.0865,6.4758
