Data Info 1,Data info 2
-2.9883,11.2265
-2.9118,9.9815
-2.8354,10.8518
-2.7589,9.9588
-2.6825,11.1621
-2.6060,10.5603
-2.5296,9.7723
-2.4532,10.7387
-2.3767,9.6960
-2.3003,10.6867
-2.2238,10.6619
-2.1474,9.9815
-2.0709,10.7922
-1.9945,9.5605
-1.9180,10.5784
-1.8416,9.3829
-1.7652,10.6882
-1.6887,9.3797
-1.6123,10.5402
-1.5358,10.5222
-1.4594,9.3377
-1.3829,9.3256
-1.3065,9.7661
-1.2300,10.0608
-1.1536,9.0824
-1.0772,8.9649
-1.0007,9.4877
-0.9243,10.1569
-0.8478,9.1901
-0.7714,9.0168
-0.6949,10.0231
-0.6185,9.6953
-0.5420,9.3020
-0.4656,9.5930
-0.3891,8.7417
-0.3127,9.3018
-0.2363,8.9120
-0.1598,9.9286
-0.0834,9.6440
-0.0069,9.0865
0.0695,8.8154
0.1460,9.6804
0.2224,9.6160
0.2989,8.4447
0.3753,8.7613
0.4517,8.4145
0.5282,9.0973
0.6046,9.1827
0.6811,8.2431
0.7575,8.8176
0.8340,9.2617
0.9104,8.3837
0.9869,9.4060
1.0633,8.1157
1.1397,8.5166
1.2162,9.2984
1.2926,8.4286
1.3691,8.1453
1.4455,8.3915
1.5220,8.1448
1.5984,9.1731
1.6749,7.8580
1.7513,8.5583
1.8277,8.2409
1.9042,7.9793
1.9806,8.9475
2.0571,8.7530
2.1335,7.7511
2.2100,8.4462
2.2864,7.6652
2.3629,8.6971
2.4393,8.1881
2.5158,7.2791
2.5922,7.2944
2.6686,8.1343
2.7451,7.1926
2.8215,8.2278
2.8980,7.4872
2.9744,8.3341
3.0509,8.2026
3.1273,7.2438
3.2038,7.4136
3.2802,7.9241
3.3566,7.4487
3.4331,7.1081
3.5095,7.5693
3.5860,7.7585
3.6624,7.7473
3.7389,6.9118
3.8153,7.3571
3.8918,6.7699
3.9682,6.7986
4.0446,7.4992
4.1211,6.5351
4.1975,6.5899
4.2740,6.4757
4.3504,6.3944
4.4269,6.3314
4.5033,6.6849
4.5798,6.7289
