Data Info 1,Data info 2
7.3406,-8.1769
7.4340,-6.6345
7.5275,-7.6175
7.6209,-9.6266
7.7143,-7.8575
7.8078,-9.2104
7.9012,-9.3212
7.9946,-7.0116
8.0881,-8.5574
8.1815,-6.9326
8.2749,-7.3429
8.3684,-7.9877
8.4618,-9.2924
8.5552,-8.6917
8.6486,-10.4266
8.7421,-8.3360
8.8355,-9.1094
8.9289,-8.5610
9.0224,-10.6067
9.1158,-8.1595
9.2092,-11.0811
9.3027,-10.8673
9.3961,-8.2983
9.4895,-11.3145
9.5830,-9.5524
9.6764,-8.6008
9.7698,-9.6245
9.8633,-10.3615
9.9567,-9.4861
10.0501,-10.2574
10.1436,-9.3381
10.2370,-9.4293
10.3304,-11.7610
10.4239,-11.9484
10.5173,-8.6856
10.6107,-11.5652
10.7042,-11.9996
10.7976,-11.0328
10.8910,-9.1005
10.9845,-10.4779
11.0779,-10.1599
11.1713,-10.8890
11.2648,-11.2069
11.3582,-9.4756
11.4516,-12.2750
11.5451,-10.7217
11.6385,-9.5548
11.7319,-10.3109
11.8254,-10.1127
11.9188,-11.9066
12.0122,-11.7325
12.1057,-11.2756
12.1991,-10.0804
12.2925,-10.4733
12.3859,-11.9021
12.4794,-10.1261
12.5728,-12.5619
12.6662,-10.6208
12.7597,-13.1426
12.8531,-10.4764
12.9465,-10.6193
13.0400,-12.9341
13.1334,-13.9387
13.2268,-14.2729
13.3203,-10.8158
13.4137,-13.4075
13.5071,-12.0263
13.6006,-11.0913
13.6940,-11.6629
13.7874,-11.1535
13.8809,-12.5167
13.9743,-12.2490
14.0677,-14.4542
14.1612,-12.7559
14.2546,-12.6380
14.3480,-12.8594
14.4415,-12.6830
14.5349,-12.0926
14.6283,-14.2646
14.7218,-14.7280
14.8152,-14.7859
14.9086,-12.9055
15.0021,-13.6843
15.0955,-13.0431
15.1889,-12.3008
15.2824,-12.8839
15.3758,-14.9716
15.4692,-14.3382
15.5627,-12.7125
15.6561,-13.5244
15.7495,-12.7719
15.8430,-14.6795
15.9364,-13.1148
16.0298,-15.8106
16.1233,-15.9430
16.2167,-13.2100
16.3101,-13.8963
16.4035,-14.5974
16.4970,-16.4305
16.5904,-14.2232
