Data Info 1,Data info 2
-0.4609,8.8510
-0.4090,8.9737
-0.3570,8.9080
-0.3051,8.8051
-0.2531,8.7376
-0.2012,8.8764
-0.1492,8.8099
-0.0972,8.9584
-0.0453,8.9682
0.0067,8.7850
0.0586,8.9305
0.1106,8.8812
0.1625,9.0101
0.2145,8.9782
0.2665,8.9815
0.3184,8.9948
0.3704,8.8847
0.4223,9.0138
0.4743,8.9741
0.5262,8.9778
0.5782,8.9483
0.6302,8.8612
0.6821,8.9293
0.7341,8.8666
0.7860,8.8501
0.8380,8.9548
0.8899,8.9656
0.9419,8.8589
0.9939,8.8732
1.0458,9.0574
1.0978,8.9031
1.1497,8.9213
1.2017,8.8879
1.2536,8.9548
1.3056,9.0526
1.3576,9.0055
1.4095,9.0693
1.4615,9.0822
1.5134,9.0909
1.5654,9.1124
1.6173,9.0304
1.6693,9.0729
1.7213,9.0637
1.7732,8.9535
1.8252,9.1256
1.8771,8.9903
1.9291,9.1411
1.9810,8.9661
2.0330,8.9905
2.0850,9.1005
2.1369,9.1401
2.1889,9.1053
2.2408,9.1224
2.2928,9.1014
2.3447,8.9632
2.3967,9.0006
2.4487,9.0654
2.5006,9.0711
2.5526,9.0833
2.6045,9.0280
2.6565,9.1465
2.7084,9.0678
2.7604,9.1159
2.8124,9.0440
2.8643,9.0650
2.9163,9.0448
2.9682,9.1858
3.0202,9.0121
3.0721,9.2215
3.1241,9.1963
3.1761,9.0193
3.2280,9.1359
3.2800,9.2050
3.3319,9.1002
3.3839,9.1720
3.4358,9.1127
3.4878,9.1660
3.5398,9.0916
3.5917,9.1019
3.6437,9.1346
3.6956,9.0915
3.7476,9.1722
3.7995,9.2992
3.8515,9.0711
3.9035,9.2587
3.9554,9.1109
4.0074,9.0915
4.0593,9.2439
4.1113,9.2979
4.1633,9.2489
4.2152,9.2574
4.2672,9.2610
4.3191,9.2970
4.3711,9.2784
4.4230,9.1139
4.4750,9.2085
4.5270,9.1498
4.5789,9.3528
4.6309,9.1773
4.6828,9.3003
4.7348,9.3452
4.7867,9.3397
4.8387,9.2488
4.8907,9.3606
4.9426,9.1944
4.9946,9.4054
5.0465,9.1799
5.0985,9.3765
5.1504,9.2605
5.2024,9.1913
5.2544,9.2789
5.3063,9.2864
5.3583,9.4142
5.4102,9.3780
5.4622,9.3489
5.5141,9.4246
5.5661,9.4055
5.6181,9.3067
5.6700,9.4446
5.7220,9.4220
5.7739,9.4221
5.8259,9.3891
5.8778,9.4455
5.9298,9.4760
5.9818,9.4505
6.0337,9.2485
6.0857,9.3728
6.1376,9.3937
6.1896,9.3935
6.2415,9.2659
6.2935,9.2800
6.3455,9.3512
6.3974,9.2694
6.4494,9.3641
6.5013,9.3839
6.5533,9.4394
6.6052,9.4915
6.6572,9.3350
6.7092,9.4510
6.7611,9.4555
