Data Info 1,Data info 2
3.6256,11.3020
3.6861,12.1935
3.7467,11.7299
3.8073,10.8459
3.8679,12.2611
3.9284,11.9254
3.9890,11.3771
4.0496,12.3415
4.1102,11.0799
4.1707,11.6019
4.2313,12.0567
4.2919,11.6838
4.3524,12.1497
4.4130,12.6614
4.4736,11.8877
4.5342,11.7175
4.5947,12.0641
4.6553,13.1411
4.7159,13.0919
4.7765,12.3680
4.8370,12.4988
4.8976,13.7297
4.9582,12.6060
5.0187,13.5877
5.0793,13.8550
5.1399,14.0606
5.2005,13.2121
5.2610,13.5024
5.3216,14.5529
5.3822,13.0389
5.4428,13.2452
5.5033,14.3108
5.5639,14.2205
5.6245,14.2326
5.6850,13.8493
5.7456,13.6490
5.8062,13.9937
5.8668,15.2890
5.9273,15.0040
5.9879,14.7324
6.0485,14.6580
6.1091,14.5799
6.1696,15.1011
6.2302,15.0196
6.2908,15.4766
6.3513,14.9648
6.4119,16.0586
6.4725,14.8856
6.5331,15.0700
6.5936,16.2750
6.6542,16.1353
6.7148,15.6978
6.7754,16.5283
6.8359,16.3566
6.8965,15.1531
6.9571,16.3193
7.0176,15.8094
7.0782,15.9124
7.1388,15.5672
7.1994,16.1887
7.2599,15.6362
7.3205,16.7530
7.3811,16.9973
7.4417,16.8207
7.5022,16.6870
7.5628,17.3647
7.6234,16.4216
7.6839,16.9586
7.7445,16.9327
7.8051,18.1411
7.8657,17.2974
7.9262,16.7271
7.9868,16.7997
8.0474,17.8136
8.1080,18.2387
8.1685,17.4725
8.2291,18.4691
8.2897,17.6638
8.3502,18.0736
8.4108,18.4906
8.4714,18.5455
8.5320,17.9593
8.5925,17.5718
8.6531,19.0523
8.7137,19.1365
8.7743,19.2819
8.8348,19.0247
8.8954,19.2660
8.9560,18.7483
9.0165,18.6406
