Data Info 1,Data info 2
4.3544,-11.1210
4.4239,-12.2792
4.4934,-10.9050
4.5630,-11.2636
4.6325,-10.9389
4.7021,-12.2991
4.7716,-10.9163
4.8411,-12.3885
4.9107,-10.8543
4.9802,-10.7468
5.0498,-11.2369
5.1193,-11.8627
5.1888,-12.6247
5.2584,-12.6154
5.3279,-12.6657
5.3975,-11.6642
5.4670,-11.2701
5.5365,-11.0482
5.6061,-12.6168
5.6756,-11.2256
5.7452,-11.1903
5.8147,-11.1027
5.8842,-11.9468
5.9538,-11.3339
6.0233,-11.7992
6.0929,-12.9843
6.1624,-11.7825
6.2319,-12.5128
6.3015,-11.2190
6.3710,-12.9329
6.4406,-12.1570
6.5101,-11.4981
6.5796,-12.2151
6.6492,-12.9099
6.7187,-12.6188
6.7882,-13.1576
6.8578,-12.7457
6.9273,-12.6644
6.9969,-12.6934
7.0664,-13.0028
7.1359,-12.0560
7.2055,-11.9230
7.2750,-11.9455
7.3446,-13.3007
7.4141,-13.4775
7.4836,-13.2019
7.5532,-13.0940
7.6227,-11.9688
7.6923,-11.9083
7.7618,-11.6699
7.8313,-13.4787
7.9009,-13.1947
7.9704,-12.5567
8.0400,-11.9668
8.1095,-13.3109
8.1790,-12.2317
8.2486,-12.3157
8.3181,-11.8703
8.3877,-13.5511
8.4572,-12.5956
8.5267,-12.3940
8.5963,-12.6278
8.6658,-13.1839
8.7354,-12.4005
8.8049,-12.3126
8.8744,-12.6079
8.9440,-12.9317
9.0135,-13.9473
9.0831,-13.6283
9.1526,-13.4653
9.2221,-13.3734
9.2917,-12.9906
9.3612,-12.2862
9.4308,-13.1736
9.5003,-12.4448
9.5698,-13.7742
9.6394,-13.6797
9.7089,-13.3706
9.7785,-13.6044
9.8480,-12.2415
9.9175,-13.8141
9.9871,-13.1996
10.0566,-13.9857
10.1262,-14.0800
10.1957,-13.3713
10.2652,-12.7294
10.3348,-14.0234
10.4043,-13.2414
10.4739,-13.0239
10.5434,-12.6551
10.6129,-13.4073
10.6825,-14.4858
10.7520,-12.4085
10.8216,-13.8481
10.8911,-13.7178
10.9606,-13.9953
11.0302,-13.5603
11.0997,-12.7212
11.1693,-12.8829
11.2388,-12.6288
