Data Info 1,Data info 2
2.2147,1.6947
2.4113,1.0195
2.6080,0.5488
2.8046,1.2156
3.0013,0.8117
3.1979,0.2503
3.3946,0.4251
3.5912,0.3340
3.7879,-0.1420
3.9845,0.0866
4.1812,0.1984
4.3778,-0.2679
4.5745,-0.1885
4.7712,-0.3300
4.9678,-0.6971
5.1645,-0.9263
5.3611,-1.3214
5.5578,-0.8041
5.7544,-1.2003
5.9511,-1.6408
6.1477,-1.5546
6.3444,-1.7570
6.5410,-1.3707
6.7377,-2.1109
6.9343,-2.0915
7.1310,-2.6218
7.3276,-1.8849
7.5243,-2.3021
7.7210,-2.9808
7.9176,-2.9471
8.1143,-3.1620
8.3109,-3.0297
8.5076,-3.4170
8.7042,-2.8871
8.9009,-3.8010
9.0975,-3.5140
9.2942,-3.2281
9.4908,-3.4637
9.6875,-3.8195
9.8841,-3.5892
10.0808,-4.0589
10.2775,-4.6127
10.4741,-4.5326
10.6708,-4.7768
10.8674,-4.3434
11.0641,-4.9431
11.2607,-5.2733
11.4574,-5.5765
11.6540,-4.7991
11.8507,-5.0902
